Category,LSP,decays via,Signatures,Chain,NV_cascade,Signatures (ER)
L L E,nu_tau,nu,Tlll,"nu_tau -- (T) -- W^+ -- (l) -- nu -- [l,l]",2, 3l + 1tau
L L E,nu_tau,nu,llE,"nu_tau -- (E) -- B -- (E) -- nu -- [l,l]",2, 2l + MET
L L E,nu_tau,e,llE,"nu_tau -- (E) -- B -- (l) -- e -- [l,E]",2, 2l + MET
L_3 L E,nu_tau,l,TlE,"nu_tau -- (T) -- W^+ -- (E) -- l -- [E,l]",2, 1l + 1tau + MET
L_3 L E,nu_tau,l,llE,"nu_tau -- (E) -- B -- (l) -- l -- [E,l]",2, 2l + MET
L_3 L E,nu_tau,nu_tau,ll,"nu_tau -- [l,l]",0, 2l
L_3 L E,nu_tau,e,llE,"nu_tau -- (E) -- B -- (l) -- e -- [l,E]",2, 2l + MET
L_3 L E,nu_tau,nu,TTll,"nu_tau -- (T) -- W^+ -- (l) -- nu -- [T,l]",2, 2l + 2tau
L_3 L E,nu_tau,nu,TlE,"nu_tau -- (E) -- B -- (E) -- nu -- [T,l]",2, 1l + 1tau + MET
L_3 L E,nu_tau,e,TlE,"nu_tau -- (E) -- B -- (l) -- e -- [T,E]",2, 1l + 1tau + MET
L L E_3,nu_tau,l,TTE,"nu_tau -- (T) -- W^+ -- (E) -- l -- [E,T]",2, 2tau + MET
L L E_3,nu_tau,l,TlE,"nu_tau -- (E) -- B -- (l) -- l -- [E,T]",2, 1l + 1tau + MET
L L E_3,nu_tau,nu,TTll,"nu_tau -- (T) -- W^+ -- (l) -- nu -- [l,T]",2, 2l + 2tau
L L E_3,nu_tau,nu,TlE,"nu_tau -- (E) -- B -- (E) -- nu -- [l,T]",2, 1l + 1tau + MET
L L E_3,nu_tau,tau,TlE,"nu_tau -- (E) -- B -- (T) -- tau -- [l,E]",2, 1l + 1tau + MET
L_3 L E_3,nu_tau,l,TTE,"nu_tau -- (T) -- W^+ -- (E) -- l -- [E,T]",2, 2tau + MET
L_3 L E_3,nu_tau,l,TlE,"nu_tau -- (E) -- B -- (l) -- l -- [E,T]",2, 1l + 1tau + MET
L_3 L E_3,nu_tau,nu_tau,Tl,"nu_tau -- [l,T]",0, 1l + 1tau
L_3 L E_3,nu_tau,tau,TlE,"nu_tau -- (E) -- B -- (T) -- tau -- [l,E]",2, 1l + 1tau + MET
L_3 L E_3,nu_tau,nu,TTTl,"nu_tau -- (T) -- W^+ -- (l) -- nu -- [T,T]",2, 1l + 3tau
L_3 L E_3,nu_tau,nu,TTE,"nu_tau -- (E) -- B -- (E) -- nu -- [T,T]",2, 2tau + MET
L_3 L E_3,nu_tau,tau,TTE,"nu_tau -- (E) -- B -- (T) -- tau -- [T,E]",2, 2tau + MET
L L E,tau,l,TllE,"tau -- (T) -- B -- (l) -- l -- [E,l]",2, 2l + 1tau + MET
L L E,tau,nu,TllE,"tau -- (T) -- B -- (E) -- nu -- [l,l]",2, 2l + 1tau + MET
L L E,tau,e,TllE,"tau -- (T) -- B -- (l) -- e -- [l,E]",2, 2l + 1tau + MET
L_3 L E,tau,l,TllE,"tau -- (T) -- B -- (l) -- l -- [E,l]",2, 2l + 1tau + MET
L_3 L E,tau,nu_tau,TllE,"tau -- (T) -- B -- (E) -- nu_tau -- [l,l]",2, 2l + 1tau + MET
L_3 L E,tau,e,TllE,"tau -- (T) -- B -- (l) -- e -- [l,E]",2, 2l + 1tau + MET
L_3 L E,tau,tau_L,TTlE,"tau -- (T) -- B -- (T) -- tau_L -- [E,l]",2, 1l + 2tau + MET
L_3 L E,tau,nu,TTlE,"tau -- (T) -- B -- (E) -- nu -- [T,l]",2, 1l + 2tau + MET
L_3 L E,tau,e,TTlE,"tau -- (T) -- B -- (l) -- e -- [T,E]",2, 1l + 2tau + MET
L L E_3,tau,l,TTlE,"tau -- (T) -- B -- (l) -- l -- [E,T]",2, 1l + 2tau + MET
L L E_3,tau,nu,TTlE,"tau -- (T) -- B -- (E) -- nu -- [l,T]",2, 1l + 2tau + MET
L L E_3,tau,tau,lE,"tau -- [l,E]",0, 1l + MET
L_3 L E_3,tau,l,TTlE,"tau -- (T) -- B -- (l) -- l -- [E,T]",2, 1l + 2tau + MET
L_3 L E_3,tau,nu_tau,TTlE,"tau -- (T) -- B -- (E) -- nu_tau -- [l,T]",2, 1l + 2tau + MET
L_3 L E_3,tau,tau,lE,"tau -- [l,E]",0, 1l + MET
L_3 L E_3,tau,tau_L,TTTE,"tau -- (T) -- B -- (T) -- tau_L -- [E,T]",2, 3tau + MET
L_3 L E_3,tau,nu,TTTE,"tau -- (T) -- B -- (E) -- nu -- [T,T]",2, 3tau + MET
L_3 L E_3,tau,tau,TE,"tau -- [T,E]",0, 1tau + MET
