Category,LSP,decays via,Signatures,Chain,NV_cascade,Signatures (ER)
L_3 Q D,e,tau_L,jjTl,"e -- (l) -- B -- (T) -- tau_L -- [j,j]",2, 2j_l + 1l + 1tau
L_3 Q D,e,q,jjTl,"e -- (l) -- B -- (j) -- q -- [T,j]",2, 2j_l + 1l + 1tau
L_3 Q D,e,d,jjTl,"e -- (l) -- B -- (j) -- d -- [T,j]",2, 2j_l + 1l + 1tau
L_3 Q D,e,nu_tau,jjlE,"e -- (l) -- B -- (E) -- nu_tau -- [j,j]",2, 2j_l + 1l + MET
L_3 Q D,e,q,jjlE,"e -- (l) -- B -- (j) -- q -- [E,j]",2, 2j_l + 1l + MET
L_3 Q D,e,d,jjlE,"e -- (l) -- B -- (j) -- d -- [E,j]",2, 2j_l + 1l + MET
L_3 Q D_3,e,tau_L,bjTl,"e -- (l) -- B -- (T) -- tau_L -- [j,b]",2, 1j_l + 1b + 1l + 1tau
L_3 Q D_3,e,q,bjTl,"e -- (l) -- B -- (j) -- q -- [T,b]",2, 1j_l + 1b + 1l + 1tau
L_3 Q D_3,e,b,bjTl,"e -- (l) -- B -- (b) -- b -- [T,j]",2, 1j_l + 1b + 1l + 1tau
L_3 Q D_3,e,nu_tau,bjlE,"e -- (l) -- B -- (E) -- nu_tau -- [j,b]",2, 1j_l + 1b + 1l + MET
L_3 Q D_3,e,q,bjlE,"e -- (l) -- B -- (j) -- q -- [E,b]",2, 1j_l + 1b + 1l + MET
L_3 Q D_3,e,b,bjlE,"e -- (l) -- B -- (b) -- b -- [E,j]",2, 1j_l + 1b + 1l + MET
L_3 Q_3 D,e,tau_L,tjTl,"e -- (l) -- B -- (T) -- tau_L -- [t,j]",2, 1j_l + 1t + 1l + 1tau
L_3 Q_3 D,e,t_L,tjTl,"e -- (l) -- B -- (t) -- t_L -- [T,j]",2, 1j_l + 1t + 1l + 1tau
L_3 Q_3 D,e,d,tjTl,"e -- (l) -- B -- (j) -- d -- [T,t]",2, 1j_l + 1t + 1l + 1tau
L_3 Q_3 D,e,nu_tau,bjlE,"e -- (l) -- B -- (E) -- nu_tau -- [b,j]",2, 1j_l + 1b + 1l + MET
L_3 Q_3 D,e,b_L,bjlE,"e -- (l) -- B -- (b) -- b_L -- [E,j]",2, 1j_l + 1b + 1l + MET
L_3 Q_3 D,e,d,bjlE,"e -- (l) -- B -- (j) -- d -- [E,b]",2, 1j_l + 1b + 1l + MET
L_3 Q_3 D_3,e,tau_L,tbTl,"e -- (l) -- B -- (T) -- tau_L -- [t,b]",2, 1t + 1b + 1l + 1tau
L_3 Q_3 D_3,e,t_L,tbTl,"e -- (l) -- B -- (t) -- t_L -- [T,b]",2, 1t + 1b + 1l + 1tau
L_3 Q_3 D_3,e,b,tbTl,"e -- (l) -- B -- (b) -- b -- [T,t]",2, 1t + 1b + 1l + 1tau
L_3 Q_3 D_3,e,nu_tau,bblE,"e -- (l) -- B -- (E) -- nu_tau -- [b,b]",2, 2b + 1l + MET
L_3 Q_3 D_3,e,b_L,bblE,"e -- (l) -- B -- (b) -- b_L -- [E,b]",2, 2b + 1l + MET
L_3 Q_3 D_3,e,b,bblE,"e -- (l) -- B -- (b) -- b -- [E,b]",2, 2b + 1l + MET
L Q D,b_L,l,tjjE,"b_L -- (t) -- W^+ -- (E) -- l -- [j,j]",2, 2j_l + 1t + MET
L Q D,b_L,l,bjjl,"b_L -- (b) -- B -- (l) -- l -- [j,j]",2, 2j_l + 1b + 1l
L Q D,b_L,q,bjjl,"b_L -- (b) -- B -- (j) -- q -- [l,j]",2, 2j_l + 1b + 1l
L Q D,b_L,q,tjjl,"b_L -- (t) -- W^+ -- (j) -- q -- [l,j]",2, 2j_l + 1t + 1l
L Q D,b_L,d,bjjl,"b_L -- (b) -- B -- (j) -- d -- [l,j]",2, 2j_l + 1b + 1l
L Q D,b_L,nu,bjjE,"b_L -- (b) -- B -- (E) -- nu -- [j,j]",2, 2j_l + 1b + MET
L Q D,b_L,nu,tjjl,"b_L -- (t) -- W^+ -- (l) -- nu -- [j,j]",2, 2j_l + 1t + 1l
L Q D,b_L,q,bjjE,"b_L -- (b) -- B -- (j) -- q -- [E,j]",2, 2j_l + 1b + MET
L Q D,b_L,q,tjjE,"b_L -- (t) -- W^+ -- (j) -- q -- [E,j]",2, 2j_l + 1t + MET
L Q D,b_L,d,bjjE,"b_L -- (b) -- B -- (j) -- d -- [E,j]",2, 2j_l + 1b + MET
L Q D_3,b_L,l,tbjE,"b_L -- (t) -- W^+ -- (E) -- l -- [j,b]",2, 1j_l + 1t + 1b + MET
L Q D_3,b_L,l,bbjl,"b_L -- (b) -- B -- (l) -- l -- [j,b]",2, 1j_l + 2b + 1l
L Q D_3,b_L,q,bbjl,"b_L -- (b) -- B -- (j) -- q -- [l,b]",2, 1j_l + 2b + 1l
L Q D_3,b_L,q,tbjl,"b_L -- (t) -- W^+ -- (j) -- q -- [l,b]",2, 1j_l + 1t + 1b + 1l
L Q D_3,b_L,b,ttjl,"b_L -- (t) -- H^+ -- (t) -- b -- [l,j]",2, 1j_l + 2t + 1l
L Q D_3,b_L,b,bbjl,"b_L -- (b) -- B -- (b) -- b -- [l,j]",2, 1j_l + 2b + 1l
L Q D_3,b_L,nu,bbjE,"b_L -- (b) -- B -- (E) -- nu -- [j,b]",2, 1j_l + 2b + MET
L Q D_3,b_L,nu,tbjl,"b_L -- (t) -- W^+ -- (l) -- nu -- [j,b]",2, 1j_l + 1t + 1b + 1l
L Q D_3,b_L,q,bbjE,"b_L -- (b) -- B -- (j) -- q -- [E,b]",2, 1j_l + 2b + MET
L Q D_3,b_L,q,tbjE,"b_L -- (t) -- W^+ -- (j) -- q -- [E,b]",2, 1j_l + 1t + 1b + MET
L Q D_3,b_L,b,ttjE,"b_L -- (t) -- H^+ -- (t) -- b -- [E,j]",2, 1j_l + 2t + MET
L Q D_3,b_L,b,bbjE,"b_L -- (b) -- B -- (b) -- b -- [E,j]",2, 1j_l + 2b + MET
L Q_3 D,b_L,l,ttjE,"b_L -- (t) -- W^+ -- (E) -- l -- [t,j]",2, 1j_l + 2t + MET
L Q_3 D,b_L,l,tbjl,"b_L -- (b) -- B -- (l) -- l -- [t,j]",2, 1j_l + 1t + 1b + 1l
L Q_3 D,b_L,d,tbjl,"b_L -- (b) -- B -- (j) -- d -- [l,t]",2, 1j_l + 1t + 1b + 1l
L Q_3 D,b_L,nu,bbjE,"b_L -- (b) -- B -- (E) -- nu -- [b,j]",2, 1j_l + 2b + MET
L Q_3 D,b_L,nu,tbjl,"b_L -- (t) -- W^+ -- (l) -- nu -- [b,j]",2, 1j_l + 1t + 1b + 1l
L Q_3 D,b_L,b_L,jE,"b_L -- [E,j]",0, 1j_l + MET
L Q_3 D,b_L,d,bbjE,"b_L -- (b) -- B -- (j) -- d -- [E,b]",2, 1j_l + 2b + MET
L Q_3 D_3,b_L,l,ttbE,"b_L -- (t) -- W^+ -- (E) -- l -- [t,b]",2, 2t + 1b + MET
L Q_3 D_3,b_L,l,tbbl,"b_L -- (b) -- B -- (l) -- l -- [t,b]",2, 1t + 2b + 1l
L Q_3 D_3,b_L,b,tttl,"b_L -- (t) -- H^+ -- (t) -- b -- [l,t]",2, 3t + 1l
L Q_3 D_3,b_L,b,tbbl,"b_L -- (b) -- B -- (b) -- b -- [l,t]",2, 1t + 2b + 1l
L Q_3 D_3,b_L,nu,bbbE,"b_L -- (b) -- B -- (E) -- nu -- [b,b]",2, 3b + MET
L Q_3 D_3,b_L,nu,tbbl,"b_L -- (t) -- W^+ -- (l) -- nu -- [b,b]",2, 1t + 2b + 1l
L Q_3 D_3,b_L,b_L,bE,"b_L -- [E,b]",0, 1b + MET
L Q_3 D_3,b_L,b,ttbE,"b_L -- (t) -- H^+ -- (t) -- b -- [E,b]",2, 2t + 1b + MET
L Q_3 D_3,b_L,b,bbbE,"b_L -- (b) -- B -- (b) -- b -- [E,b]",2, 3b + MET
L_3 Q D,b_L,tau_L,bjjT,"b_L -- (b) -- B -- (T) -- tau_L -- [j,j]",2, 2j_l + 1b + 1tau
L_3 Q D,b_L,tau_L,tjjE,"b_L -- (t) -- W^+ -- (E) -- tau_L -- [j,j]",2, 2j_l + 1t + MET
L_3 Q D,b_L,q,bjjT,"b_L -- (b) -- B -- (j) -- q -- [T,j]",2, 2j_l + 1b + 1tau
L_3 Q D,b_L,q,tjjT,"b_L -- (t) -- W^+ -- (j) -- q -- [T,j]",2, 2j_l + 1t + 1tau
L_3 Q D,b_L,d,bjjT,"b_L -- (b) -- B -- (j) -- d -- [T,j]",2, 2j_l + 1b + 1tau
L_3 Q D,b_L,nu_tau,bjjE,"b_L -- (b) -- B -- (E) -- nu_tau -- [j,j]",2, 2j_l + 1b + MET
L_3 Q D,b_L,nu_tau,tjjT,"b_L -- (t) -- W^+ -- (T) -- nu_tau -- [j,j]",2, 2j_l + 1t + 1tau
L_3 Q D,b_L,q,bjjE,"b_L -- (b) -- B -- (j) -- q -- [E,j]",2, 2j_l + 1b + MET
L_3 Q D,b_L,q,tjjE,"b_L -- (t) -- W^+ -- (j) -- q -- [E,j]",2, 2j_l + 1t + MET
L_3 Q D,b_L,d,bjjE,"b_L -- (b) -- B -- (j) -- d -- [E,j]",2, 2j_l + 1b + MET
L_3 Q D_3,b_L,tau_L,bbjT,"b_L -- (b) -- B -- (T) -- tau_L -- [j,b]",2, 1j_l + 2b + 1tau
L_3 Q D_3,b_L,tau_L,tbjE,"b_L -- (t) -- W^+ -- (E) -- tau_L -- [j,b]",2, 1j_l + 1t + 1b + MET
L_3 Q D_3,b_L,q,bbjT,"b_L -- (b) -- B -- (j) -- q -- [T,b]",2, 1j_l + 2b + 1tau
L_3 Q D_3,b_L,q,tbjT,"b_L -- (t) -- W^+ -- (j) -- q -- [T,b]",2, 1j_l + 1t + 1b + 1tau
L_3 Q D_3,b_L,b,ttjT,"b_L -- (t) -- H^+ -- (t) -- b -- [T,j]",2, 1j_l + 2t + 1tau
L_3 Q D_3,b_L,b,bbjT,"b_L -- (b) -- B -- (b) -- b -- [T,j]",2, 1j_l + 2b + 1tau
L_3 Q D_3,b_L,nu_tau,bbjE,"b_L -- (b) -- B -- (E) -- nu_tau -- [j,b]",2, 1j_l + 2b + MET
L_3 Q D_3,b_L,nu_tau,tbjT,"b_L -- (t) -- W^+ -- (T) -- nu_tau -- [j,b]",2, 1j_l + 1t + 1b + 1tau
L_3 Q D_3,b_L,q,bbjE,"b_L -- (b) -- B -- (j) -- q -- [E,b]",2, 1j_l + 2b + MET
L_3 Q D_3,b_L,q,tbjE,"b_L -- (t) -- W^+ -- (j) -- q -- [E,b]",2, 1j_l + 1t + 1b + MET
L_3 Q D_3,b_L,b,ttjE,"b_L -- (t) -- H^+ -- (t) -- b -- [E,j]",2, 1j_l + 2t + MET
L_3 Q D_3,b_L,b,bbjE,"b_L -- (b) -- B -- (b) -- b -- [E,j]",2, 1j_l + 2b + MET
L_3 Q_3 D,b_L,tau_L,tbjT,"b_L -- (b) -- B -- (T) -- tau_L -- [t,j]",2, 1j_l + 1t + 1b + 1tau
L_3 Q_3 D,b_L,tau_L,ttjE,"b_L -- (t) -- W^+ -- (E) -- tau_L -- [t,j]",2, 1j_l + 2t + MET
L_3 Q_3 D,b_L,d,tbjT,"b_L -- (b) -- B -- (j) -- d -- [T,t]",2, 1j_l + 1t + 1b + 1tau
L_3 Q_3 D,b_L,nu_tau,bbjE,"b_L -- (b) -- B -- (E) -- nu_tau -- [b,j]",2, 1j_l + 2b + MET
L_3 Q_3 D,b_L,nu_tau,tbjT,"b_L -- (t) -- W^+ -- (T) -- nu_tau -- [b,j]",2, 1j_l + 1t + 1b + 1tau
L_3 Q_3 D,b_L,b_L,jE,"b_L -- [E,j]",0, 1j_l + MET
L_3 Q_3 D,b_L,d,bbjE,"b_L -- (b) -- B -- (j) -- d -- [E,b]",2, 1j_l + 2b + MET
L_3 Q_3 D_3,b_L,tau_L,tbbT,"b_L -- (b) -- B -- (T) -- tau_L -- [t,b]",2, 1t + 2b + 1tau
L_3 Q_3 D_3,b_L,tau_L,ttbE,"b_L -- (t) -- W^+ -- (E) -- tau_L -- [t,b]",2, 2t + 1b + MET
L_3 Q_3 D_3,b_L,b,tttT,"b_L -- (t) -- H^+ -- (t) -- b -- [T,t]",2, 3t + 1tau
L_3 Q_3 D_3,b_L,b,tbbT,"b_L -- (b) -- B -- (b) -- b -- [T,t]",2, 1t + 2b + 1tau
L_3 Q_3 D_3,b_L,nu_tau,bbbE,"b_L -- (b) -- B -- (E) -- nu_tau -- [b,b]",2, 3b + MET
L_3 Q_3 D_3,b_L,nu_tau,tbbT,"b_L -- (t) -- W^+ -- (T) -- nu_tau -- [b,b]",2, 1t + 2b + 1tau
L_3 Q_3 D_3,b_L,b_L,bE,"b_L -- [E,b]",0, 1b + MET
L_3 Q_3 D_3,b_L,b,ttbE,"b_L -- (t) -- H^+ -- (t) -- b -- [E,b]",2, 2t + 1b + MET
L_3 Q_3 D_3,b_L,b,bbbE,"b_L -- (b) -- B -- (b) -- b -- [E,b]",2, 3b + MET
L Q D,t_L,l,bjjE,"t_L -- (b) -- W^+ -- (E) -- l -- [j,j]",2, 2j_l + 1b + MET
L Q D,t_L,l,tjjl,"t_L -- (t) -- B -- (l) -- l -- [j,j]",2, 2j_l + 1t + 1l
L Q D,t_L,q,bjjl,"t_L -- (b) -- W^+ -- (j) -- q -- [l,j]",2, 2j_l + 1b + 1l
L Q D,t_L,q,tjjl,"t_L -- (t) -- B -- (j) -- q -- [l,j]",2, 2j_l + 1t + 1l
L Q D,t_L,d,tjjl,"t_L -- (t) -- B -- (j) -- d -- [l,j]",2, 2j_l + 1t + 1l
L Q D,t_L,nu,tjjE,"t_L -- (t) -- B -- (E) -- nu -- [j,j]",2, 2j_l + 1t + MET
L Q D,t_L,nu,bjjl,"t_L -- (b) -- W^+ -- (l) -- nu -- [j,j]",2, 2j_l + 1b + 1l
L Q D,t_L,q,bjjE,"t_L -- (b) -- W^+ -- (j) -- q -- [E,j]",2, 2j_l + 1b + MET
L Q D,t_L,q,tjjE,"t_L -- (t) -- B -- (j) -- q -- [E,j]",2, 2j_l + 1t + MET
L Q D,t_L,d,tjjE,"t_L -- (t) -- B -- (j) -- d -- [E,j]",2, 2j_l + 1t + MET
L Q D_3,t_L,l,bbjE,"t_L -- (b) -- W^+ -- (E) -- l -- [j,b]",2, 1j_l + 2b + MET
L Q D_3,t_L,l,tbjl,"t_L -- (t) -- B -- (l) -- l -- [j,b]",2, 1j_l + 1t + 1b + 1l
L Q D_3,t_L,q,bbjl,"t_L -- (b) -- W^+ -- (j) -- q -- [l,b]",2, 1j_l + 2b + 1l
L Q D_3,t_L,q,tbjl,"t_L -- (t) -- B -- (j) -- q -- [l,b]",2, 1j_l + 1t + 1b + 1l
L Q D_3,t_L,b,tbjl,"t_L -- (t) -- B -- (b) -- b -- [l,j]",2, 1j_l + 1t + 1b + 1l
L Q D_3,t_L,nu,tbjE,"t_L -- (t) -- B -- (E) -- nu -- [j,b]",2, 1j_l + 1t + 1b + MET
L Q D_3,t_L,nu,bbjl,"t_L -- (b) -- W^+ -- (l) -- nu -- [j,b]",2, 1j_l + 2b + 1l
L Q D_3,t_L,q,bbjE,"t_L -- (b) -- W^+ -- (j) -- q -- [E,b]",2, 1j_l + 2b + MET
L Q D_3,t_L,q,tbjE,"t_L -- (t) -- B -- (j) -- q -- [E,b]",2, 1j_l + 1t + 1b + MET
L Q D_3,t_L,b,tbjE,"t_L -- (t) -- B -- (b) -- b -- [E,j]",2, 1j_l + 1t + 1b + MET
L Q_3 D,t_L,l,tbjE,"t_L -- (b) -- W^+ -- (E) -- l -- [t,j]",2, 1j_l + 1t + 1b + MET
L Q_3 D,t_L,l,ttjl,"t_L -- (t) -- B -- (l) -- l -- [t,j]",2, 1j_l + 2t + 1l
L Q_3 D,t_L,t_L,jl,"t_L -- [l,j]",0, 1j_l + 1l
L Q_3 D,t_L,d,ttjl,"t_L -- (t) -- B -- (j) -- d -- [l,t]",2, 1j_l + 2t + 1l
L Q_3 D,t_L,nu,tbjE,"t_L -- (t) -- B -- (E) -- nu -- [b,j]",2, 1j_l + 1t + 1b + MET
L Q_3 D,t_L,nu,bbjl,"t_L -- (b) -- W^+ -- (l) -- nu -- [b,j]",2, 1j_l + 2b + 1l
L Q_3 D,t_L,d,tbjE,"t_L -- (t) -- B -- (j) -- d -- [E,b]",2, 1j_l + 1t + 1b + MET
L Q_3 D_3,t_L,l,tbbE,"t_L -- (b) -- W^+ -- (E) -- l -- [t,b]",2, 1t + 2b + MET
L Q_3 D_3,t_L,l,ttbl,"t_L -- (t) -- B -- (l) -- l -- [t,b]",2, 2t + 1b + 1l
L Q_3 D_3,t_L,t_L,bl,"t_L -- [l,b]",0, 1b + 1l
L Q_3 D_3,t_L,b,ttbl,"t_L -- (t) -- B -- (b) -- b -- [l,t]",2, 2t + 1b + 1l
L Q_3 D_3,t_L,nu,tbbE,"t_L -- (t) -- B -- (E) -- nu -- [b,b]",2, 1t + 2b + MET
L Q_3 D_3,t_L,nu,bbbl,"t_L -- (b) -- W^+ -- (l) -- nu -- [b,b]",2, 3b + 1l
L Q_3 D_3,t_L,b,tbbE,"t_L -- (t) -- B -- (b) -- b -- [E,b]",2, 1t + 2b + MET
L_3 Q D,t_L,tau_L,bjjE,"t_L -- (b) -- W^+ -- (E) -- tau_L -- [j,j]",2, 2j_l + 1b + MET
L_3 Q D,t_L,tau_L,tjjT,"t_L -- (t) -- B -- (T) -- tau_L -- [j,j]",2, 2j_l + 1t + 1tau
L_3 Q D,t_L,q,bjjT,"t_L -- (b) -- W^+ -- (j) -- q -- [T,j]",2, 2j_l + 1b + 1tau
L_3 Q D,t_L,q,tjjT,"t_L -- (t) -- B -- (j) -- q -- [T,j]",2, 2j_l + 1t + 1tau
L_3 Q D,t_L,d,tjjT,"t_L -- (t) -- B -- (j) -- d -- [T,j]",2, 2j_l + 1t + 1tau
L_3 Q D,t_L,nu_tau,bjjT,"t_L -- (b) -- W^+ -- (T) -- nu_tau -- [j,j]",2, 2j_l + 1b + 1tau
L_3 Q D,t_L,nu_tau,tjjE,"t_L -- (t) -- B -- (E) -- nu_tau -- [j,j]",2, 2j_l + 1t + MET
L_3 Q D,t_L,q,bjjE,"t_L -- (b) -- W^+ -- (j) -- q -- [E,j]",2, 2j_l + 1b + MET
L_3 Q D,t_L,q,tjjE,"t_L -- (t) -- B -- (j) -- q -- [E,j]",2, 2j_l + 1t + MET
L_3 Q D,t_L,d,tjjE,"t_L -- (t) -- B -- (j) -- d -- [E,j]",2, 2j_l + 1t + MET
L_3 Q D_3,t_L,tau_L,bbjE,"t_L -- (b) -- W^+ -- (E) -- tau_L -- [j,b]",2, 1j_l + 2b + MET
L_3 Q D_3,t_L,tau_L,tbjT,"t_L -- (t) -- B -- (T) -- tau_L -- [j,b]",2, 1j_l + 1t + 1b + 1tau
L_3 Q D_3,t_L,q,bbjT,"t_L -- (b) -- W^+ -- (j) -- q -- [T,b]",2, 1j_l + 2b + 1tau
L_3 Q D_3,t_L,q,tbjT,"t_L -- (t) -- B -- (j) -- q -- [T,b]",2, 1j_l + 1t + 1b + 1tau
L_3 Q D_3,t_L,b,tbjT,"t_L -- (t) -- B -- (b) -- b -- [T,j]",2, 1j_l + 1t + 1b + 1tau
L_3 Q D_3,t_L,nu_tau,bbjT,"t_L -- (b) -- W^+ -- (T) -- nu_tau -- [j,b]",2, 1j_l + 2b + 1tau
L_3 Q D_3,t_L,nu_tau,tbjE,"t_L -- (t) -- B -- (E) -- nu_tau -- [j,b]",2, 1j_l + 1t + 1b + MET
L_3 Q D_3,t_L,q,bbjE,"t_L -- (b) -- W^+ -- (j) -- q -- [E,b]",2, 1j_l + 2b + MET
L_3 Q D_3,t_L,q,tbjE,"t_L -- (t) -- B -- (j) -- q -- [E,b]",2, 1j_l + 1t + 1b + MET
L_3 Q D_3,t_L,b,tbjE,"t_L -- (t) -- B -- (b) -- b -- [E,j]",2, 1j_l + 1t + 1b + MET
L_3 Q_3 D,t_L,tau_L,tbjE,"t_L -- (b) -- W^+ -- (E) -- tau_L -- [t,j]",2, 1j_l + 1t + 1b + MET
L_3 Q_3 D,t_L,tau_L,ttjT,"t_L -- (t) -- B -- (T) -- tau_L -- [t,j]",2, 1j_l + 2t + 1tau
L_3 Q_3 D,t_L,t_L,jT,"t_L -- [T,j]",0, 1j_l + 1tau
L_3 Q_3 D,t_L,d,ttjT,"t_L -- (t) -- B -- (j) -- d -- [T,t]",2, 1j_l + 2t + 1tau
L_3 Q_3 D,t_L,nu_tau,bbjT,"t_L -- (b) -- W^+ -- (T) -- nu_tau -- [b,j]",2, 1j_l + 2b + 1tau
L_3 Q_3 D,t_L,nu_tau,tbjE,"t_L -- (t) -- B -- (E) -- nu_tau -- [b,j]",2, 1j_l + 1t + 1b + MET
L_3 Q_3 D,t_L,d,tbjE,"t_L -- (t) -- B -- (j) -- d -- [E,b]",2, 1j_l + 1t + 1b + MET
L_3 Q_3 D_3,t_L,tau_L,tbbE,"t_L -- (b) -- W^+ -- (E) -- tau_L -- [t,b]",2, 1t + 2b + MET
L_3 Q_3 D_3,t_L,tau_L,ttbT,"t_L -- (t) -- B -- (T) -- tau_L -- [t,b]",2, 2t + 1b + 1tau
L_3 Q_3 D_3,t_L,t_L,bT,"t_L -- [T,b]",0, 1b + 1tau
L_3 Q_3 D_3,t_L,b,ttbT,"t_L -- (t) -- B -- (b) -- b -- [T,t]",2, 2t + 1b + 1tau
L_3 Q_3 D_3,t_L,nu_tau,bbbT,"t_L -- (b) -- W^+ -- (T) -- nu_tau -- [b,b]",2, 3b + 1tau
L_3 Q_3 D_3,t_L,nu_tau,tbbE,"t_L -- (t) -- B -- (E) -- nu_tau -- [b,b]",2, 1t + 2b + MET
L_3 Q_3 D_3,t_L,b,tbbE,"t_L -- (t) -- B -- (b) -- b -- [E,b]",2, 1t + 2b + MET
L Q D,t,l,tjjl,"t -- (t) -- B -- (l) -- l -- [j,j]",2, 2j_l + 1t + 1l
L Q D,t,q,tjjl,"t -- (t) -- B -- (j) -- q -- [l,j]",2, 2j_l + 1t + 1l
L Q D,t,d,tjjl,"t -- (t) -- B -- (j) -- d -- [l,j]",2, 2j_l + 1t + 1l
L Q D,t,nu,tjjE,"t -- (t) -- B -- (E) -- nu -- [j,j]",2, 2j_l + 1t + MET
L Q D,t,q,tjjE,"t -- (t) -- B -- (j) -- q -- [E,j]",2, 2j_l + 1t + MET
L Q D,t,d,tjjE,"t -- (t) -- B -- (j) -- d -- [E,j]",2, 2j_l + 1t + MET
L Q D_3,t,l,tbjl,"t -- (t) -- B -- (l) -- l -- [j,b]",2, 1j_l + 1t + 1b + 1l
L Q D_3,t,q,tbjl,"t -- (t) -- B -- (j) -- q -- [l,b]",2, 1j_l + 1t + 1b + 1l
L Q D_3,t,b,tbjl,"t -- (t) -- B -- (b) -- b -- [l,j]",2, 1j_l + 1t + 1b + 1l
L Q D_3,t,nu,tbjE,"t -- (t) -- B -- (E) -- nu -- [j,b]",2, 1j_l + 1t + 1b + MET
L Q D_3,t,q,tbjE,"t -- (t) -- B -- (j) -- q -- [E,b]",2, 1j_l + 1t + 1b + MET
L Q D_3,t,b,tbjE,"t -- (t) -- B -- (b) -- b -- [E,j]",2, 1j_l + 1t + 1b + MET
L Q_3 D,t,l,ttjl,"t -- (t) -- B -- (l) -- l -- [t,j]",2, 1j_l + 2t + 1l
L Q_3 D,t,t_L,ttjl,"t -- (t) -- B -- (t) -- t_L -- [l,j]",2, 1j_l + 2t + 1l
L Q_3 D,t,t_L,bbjl,"t -- (b) -- H^+ -- (b) -- t_L -- [l,j]",2, 1j_l + 2b + 1l
L Q_3 D,t,d,ttjl,"t -- (t) -- B -- (j) -- d -- [l,t]",2, 1j_l + 2t + 1l
L Q_3 D,t,nu,tbjE,"t -- (t) -- B -- (E) -- nu -- [b,j]",2, 1j_l + 1t + 1b + MET
L Q_3 D,t,b_L,tbjE,"t -- (t) -- B -- (b) -- b_L -- [E,j]",2, 1j_l + 1t + 1b + MET
L Q_3 D,t,d,tbjE,"t -- (t) -- B -- (j) -- d -- [E,b]",2, 1j_l + 1t + 1b + MET
L Q_3 D_3,t,l,ttbl,"t -- (t) -- B -- (l) -- l -- [t,b]",2, 2t + 1b + 1l
L Q_3 D_3,t,t_L,ttbl,"t -- (t) -- B -- (t) -- t_L -- [l,b]",2, 2t + 1b + 1l
L Q_3 D_3,t,t_L,bbbl,"t -- (b) -- H^+ -- (b) -- t_L -- [l,b]",2, 3b + 1l
L Q_3 D_3,t,b,ttbl,"t -- (t) -- B -- (b) -- b -- [l,t]",2, 2t + 1b + 1l
L Q_3 D_3,t,nu,tbbE,"t -- (t) -- B -- (E) -- nu -- [b,b]",2, 1t + 2b + MET
L Q_3 D_3,t,b_L,tbbE,"t -- (t) -- B -- (b) -- b_L -- [E,b]",2, 1t + 2b + MET
L Q_3 D_3,t,b,tbbE,"t -- (t) -- B -- (b) -- b -- [E,b]",2, 1t + 2b + MET
L_3 Q D,t,tau_L,tjjT,"t -- (t) -- B -- (T) -- tau_L -- [j,j]",2, 2j_l + 1t + 1tau
L_3 Q D,t,q,tjjT,"t -- (t) -- B -- (j) -- q -- [T,j]",2, 2j_l + 1t + 1tau
L_3 Q D,t,d,tjjT,"t -- (t) -- B -- (j) -- d -- [T,j]",2, 2j_l + 1t + 1tau
L_3 Q D,t,nu_tau,tjjE,"t -- (t) -- B -- (E) -- nu_tau -- [j,j]",2, 2j_l + 1t + MET
L_3 Q D,t,q,tjjE,"t -- (t) -- B -- (j) -- q -- [E,j]",2, 2j_l + 1t + MET
L_3 Q D,t,d,tjjE,"t -- (t) -- B -- (j) -- d -- [E,j]",2, 2j_l + 1t + MET
L_3 Q D_3,t,tau_L,tbjT,"t -- (t) -- B -- (T) -- tau_L -- [j,b]",2, 1j_l + 1t + 1b + 1tau
L_3 Q D_3,t,q,tbjT,"t -- (t) -- B -- (j) -- q -- [T,b]",2, 1j_l + 1t + 1b + 1tau
L_3 Q D_3,t,b,tbjT,"t -- (t) -- B -- (b) -- b -- [T,j]",2, 1j_l + 1t + 1b + 1tau
L_3 Q D_3,t,nu_tau,tbjE,"t -- (t) -- B -- (E) -- nu_tau -- [j,b]",2, 1j_l + 1t + 1b + MET
L_3 Q D_3,t,q,tbjE,"t -- (t) -- B -- (j) -- q -- [E,b]",2, 1j_l + 1t + 1b + MET
L_3 Q D_3,t,b,tbjE,"t -- (t) -- B -- (b) -- b -- [E,j]",2, 1j_l + 1t + 1b + MET
L_3 Q_3 D,t,tau_L,ttjT,"t -- (t) -- B -- (T) -- tau_L -- [t,j]",2, 1j_l + 2t + 1tau
L_3 Q_3 D,t,t_L,ttjT,"t -- (t) -- B -- (t) -- t_L -- [T,j]",2, 1j_l + 2t + 1tau
L_3 Q_3 D,t,t_L,bbjT,"t -- (b) -- H^+ -- (b) -- t_L -- [T,j]",2, 1j_l + 2b + 1tau
L_3 Q_3 D,t,d,ttjT,"t -- (t) -- B -- (j) -- d -- [T,t]",2, 1j_l + 2t + 1tau
L_3 Q_3 D,t,nu_tau,tbjE,"t -- (t) -- B -- (E) -- nu_tau -- [b,j]",2, 1j_l + 1t + 1b + MET
L_3 Q_3 D,t,b_L,tbjE,"t -- (t) -- B -- (b) -- b_L -- [E,j]",2, 1j_l + 1t + 1b + MET
L_3 Q_3 D,t,d,tbjE,"t -- (t) -- B -- (j) -- d -- [E,b]",2, 1j_l + 1t + 1b + MET
L_3 Q_3 D_3,t,tau_L,ttbT,"t -- (t) -- B -- (T) -- tau_L -- [t,b]",2, 2t + 1b + 1tau
