Category,LSP,decays via,Signatures,Chain,NV_cascade,Signatures (ER)
L Q D,B,l,jjl,"['B -- (l) -- l -- [j,j]']",1, 2j_l + 1l
L Q D,B,q,jjl,"['B -- (j) -- q -- [l,j]']",1, 2j_l + 1l
L Q D,B,d,jjl,"['B -- (j) -- d -- [l,j]']",1, 2j_l + 1l
L Q D,B,nu,jjX,"['B -- (X) -- nu -- [j,j]']",1, 2j_l + MET
L Q D,B,q,jjX,"['B -- (j) -- q -- [X,j]']",1, 2j_l + MET
L Q D,B,d,jjX,"['B -- (j) -- d -- [X,j]']",1, 2j_l + MET
L Q D_3,B,l,bjl,"['B -- (l) -- l -- [j,b]']",1, 1j_l + 1b + 1l
L Q D_3,B,q,bjl,"['B -- (j) -- q -- [l,b]']",1, 1j_l + 1b + 1l
L Q D_3,B,b,bjl,"['B -- (b) -- b -- [l,j]']",1, 1j_l + 1b + 1l
L Q D_3,B,nu,bjX,"['B -- (X) -- nu -- [j,b]']",1, 1j_l + 1b + MET
L Q D_3,B,q,bjX,"['B -- (j) -- q -- [X,b]']",1, 1j_l + 1b + MET
L Q D_3,B,b,bjX,"['B -- (b) -- b -- [X,j]']",1, 1j_l + 1b + MET
L Q_3 D,B,l,tjl,"['B -- (l) -- l -- [t,j]']",1, 1j_l + 1t + 1l
L Q_3 D,B,t_L,tjl,"['B -- (t) -- t_L -- [l,j]']",1, 1j_l + 1t + 1l
L Q_3 D,B,d,tjl,"['B -- (j) -- d -- [l,t]']",1, 1j_l + 1t + 1l
L Q_3 D,B,nu,bjX,"['B -- (X) -- nu -- [b,j]']",1, 1j_l + 1b + MET
L Q_3 D,B,b_L,bjX,"['B -- (b) -- b_L -- [X,j]']",1, 1j_l + 1b + MET
L Q_3 D,B,d,bjX,"['B -- (j) -- d -- [X,b]']",1, 1j_l + 1b + MET
L Q_3 D_3,B,l,tbl,"['B -- (l) -- l -- [t,b]']",1, 1t + 1b + 1l
L Q_3 D_3,B,t_L,tbl,"['B -- (t) -- t_L -- [l,b]']",1, 1t + 1b + 1l
L Q_3 D_3,B,b,tbl,"['B -- (b) -- b -- [l,t]']",1, 1t + 1b + 1l
L Q_3 D_3,B,nu,bbX,"['B -- (X) -- nu -- [b,b]']",1, 2b + MET
L Q_3 D_3,B,b_L,bbX,"['B -- (b) -- b_L -- [X,b]']",1, 2b + MET
L Q_3 D_3,B,b,bbX,"['B -- (b) -- b -- [X,b]']",1, 2b + MET
L_3 Q D,B,tau_L,jjT,"['B -- (T) -- tau_L -- [j,j]']",1, 2j_l + 1tau
L_3 Q D,B,q,jjT,"['B -- (j) -- q -- [T,j]']",1, 2j_l + 1tau
L_3 Q D,B,d,jjT,"['B -- (j) -- d -- [T,j]']",1, 2j_l + 1tau
L_3 Q D,B,nu_tau,jjX,"['B -- (X) -- nu_tau -- [j,j]']",1, 2j_l + MET
L_3 Q D,B,q,jjX,"['B -- (j) -- q -- [X,j]']",1, 2j_l + MET
L_3 Q D,B,d,jjX,"['B -- (j) -- d -- [X,j]']",1, 2j_l + MET
L_3 Q D_3,B,tau_L,bjT,"['B -- (T) -- tau_L -- [j,b]']",1, 1j_l + 1b + 1tau
L_3 Q D_3,B,q,bjT,"['B -- (j) -- q -- [T,b]']",1, 1j_l + 1b + 1tau
L_3 Q D_3,B,b,bjT,"['B -- (b) -- b -- [T,j]']",1, 1j_l + 1b + 1tau
L_3 Q D_3,B,nu_tau,bjX,"['B -- (X) -- nu_tau -- [j,b]']",1, 1j_l + 1b + MET
L_3 Q D_3,B,q,bjX,"['B -- (j) -- q -- [X,b]']",1, 1j_l + 1b + MET
L_3 Q D_3,B,b,bjX,"['B -- (b) -- b -- [X,j]']",1, 1j_l + 1b + MET
L_3 Q_3 D,B,tau_L,tjT,"['B -- (T) -- tau_L -- [t,j]']",1, 1j_l + 1t + 1tau
L_3 Q_3 D,B,t_L,tjT,"['B -- (t) -- t_L -- [T,j]']",1, 1j_l + 1t + 1tau
L_3 Q_3 D,B,d,tjT,"['B -- (j) -- d -- [T,t]']",1, 1j_l + 1t + 1tau
L_3 Q_3 D,B,nu_tau,bjX,"['B -- (X) -- nu_tau -- [b,j]']",1, 1j_l + 1b + MET
L_3 Q_3 D,B,b_L,bjX,"['B -- (b) -- b_L -- [X,j]']",1, 1j_l + 1b + MET
L_3 Q_3 D,B,d,bjX,"['B -- (j) -- d -- [X,b]']",1, 1j_l + 1b + MET
L_3 Q_3 D_3,B,tau_L,tbT,"['B -- (T) -- tau_L -- [t,b]']",1, 1t + 1b + 1tau
L_3 Q_3 D_3,B,t_L,tbT,"['B -- (t) -- t_L -- [T,b]']",1, 1t + 1b + 1tau
L_3 Q_3 D_3,B,b,tbT,"['B -- (b) -- b -- [T,t]']",1, 1t + 1b + 1tau
L_3 Q_3 D_3,B,nu_tau,bbX,"['B -- (X) -- nu_tau -- [b,b]']",1, 2b + MET
L_3 Q_3 D_3,B,b_L,bbX,"['B -- (b) -- b_L -- [X,b]']",1, 2b + MET
L_3 Q_3 D_3,B,b,bbX,"['B -- (b) -- b -- [X,b]']",1, 2b + MET
L Q D,W^+,l,jjX,"['W^+ -- (X) -- l -- [j,j]']",1, 2j_l + MET
L Q D,W^+,q,jjl,"['W^+ -- (j) -- q -- [l,j]']",1, 2j_l + 1l
L Q D,W^+,d,jjllX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [l,j]', 'W^+ -- (l) -- nu -- (X) -- B -- (j) -- d -- [l,j]']",3, 2j_l + 2l + MET
L Q D,W^+,d,jjTlX,"['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [l,j]', 'W^+ -- (T) -- nu_tau -- (X) -- B -- (j) -- d -- [l,j]']",3, 2j_l + 1l + 1tau + MET
L Q D,W^+,d,jjjjl,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [l,j]', 'W^+ -- (j) -- q -- (j) -- G -- (j) -- d -- [l,j]']",3, 4j_l + 1l
L Q D,W^+,d,vvjjl,"['W^+ -- (v) -- H^0 -- (v) -- B -- (j) -- d -- [l,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [l,j]']",3, 2j_l + 1l + 2v
L Q D,W^+,d,tbjjl,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [l,j]', 'W^+ -- (b) -- t_L -- (t) -- G -- (j) -- d -- [l,j]', 'W^+ -- (t) -- b_L -- (b) -- G -- (j) -- d -- [l,j]', 'W^+ -- (b) -- t_L -- (t) -- B -- (j) -- d -- [l,j]']",3, 2j_l + 1t + 1b + 1l
L Q D,W^+,nu,jjl,"['W^+ -- (l) -- nu -- [j,j]']",1, 2j_l + 1l
L Q D,W^+,q,jjX,"['W^+ -- (j) -- q -- [X,j]']",1, 2j_l + MET
L Q D,W^+,d,jjlX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [X,j]', 'W^+ -- (l) -- nu -- (X) -- B -- (j) -- d -- [X,j]']",3, 2j_l + 1l + MET
L Q D,W^+,d,jjTX,"['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [X,j]', 'W^+ -- (T) -- nu_tau -- (X) -- B -- (j) -- d -- [X,j]']",3, 2j_l + 1tau + MET
L Q D,W^+,d,jjjjX,"['W^+ -- (j) -- q -- (j) -- G -- (j) -- d -- [X,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [X,j]']",3, 4j_l + MET
L Q D,W^+,d,vvjjX,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [X,j]', 'W^+ -- (v) -- H^0 -- (v) -- B -- (j) -- d -- [X,j]']",3, 2j_l + 2v + MET
L Q D,W^+,d,tbjjX,"['W^+ -- (b) -- t_L -- (t) -- G -- (j) -- d -- [X,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [X,j]', 'W^+ -- (t) -- b_L -- (b) -- G -- (j) -- d -- [X,j]', 'W^+ -- (b) -- t_L -- (t) -- B -- (j) -- d -- [X,j]']",3, 2j_l + 1t + 1b + MET
L Q D_3,W^+,l,bjX,"['W^+ -- (X) -- l -- [j,b]']",1, 1j_l + 1b + MET
L Q D_3,W^+,q,bjl,"['W^+ -- (j) -- q -- [l,b]']",1, 1j_l + 1b + 1l
L Q D_3,W^+,b,vtjl,"['W^+ -- (v) -- H^+ -- (t) -- b -- [l,j]']",2, 1j_l + 1t + 1l + 1v
L Q D_3,W^+,b,vbjl,"['W^+ -- (v) -- H^0 -- (b) -- b -- [l,j]']",2, 1j_l + 1b + 1l + 1v
L Q D_3,W^+,nu,bjl,"['W^+ -- (l) -- nu -- [j,b]']",1, 1j_l + 1b + 1l
L Q D_3,W^+,q,bjX,"['W^+ -- (j) -- q -- [X,b]']",1, 1j_l + 1b + MET
L Q D_3,W^+,b,vtjX,"['W^+ -- (v) -- H^+ -- (t) -- b -- [X,j]']",2, 1j_l + 1t + 1v + MET
L Q D_3,W^+,b,vbjX,"['W^+ -- (v) -- H^0 -- (b) -- b -- [X,j]']",2, 1j_l + 1b + 1v + MET
L Q_3 D,W^+,l,tjX,"['W^+ -- (X) -- l -- [t,j]']",1, 1j_l + 1t + MET
L Q_3 D,W^+,t_L,bjl,"['W^+ -- (b) -- t_L -- [l,j]']",1, 1j_l + 1b + 1l
L Q_3 D,W^+,d,tjllX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [l,t]', 'W^+ -- (l) -- nu -- (X) -- B -- (j) -- d -- [l,t]']",3, 1j_l + 1t + 2l + MET
L Q_3 D,W^+,d,tjTlX,"['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [l,t]', 'W^+ -- (T) -- nu_tau -- (X) -- B -- (j) -- d -- [l,t]']",3, 1j_l + 1t + 1l + 1tau + MET
L Q_3 D,W^+,d,tjjjl,"['W^+ -- (j) -- q -- (j) -- G -- (j) -- d -- [l,t]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [l,t]']",3, 3j_l + 1t + 1l
L Q_3 D,W^+,d,vvtjl,"['W^+ -- (v) -- H^0 -- (v) -- B -- (j) -- d -- [l,t]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [l,t]']",3, 1j_l + 1t + 1l + 2v
L Q_3 D,W^+,d,ttbjl,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [l,t]', 'W^+ -- (b) -- t_L -- (t) -- B -- (j) -- d -- [l,t]', 'W^+ -- (b) -- t_L -- (t) -- G -- (j) -- d -- [l,t]', 'W^+ -- (t) -- b_L -- (b) -- G -- (j) -- d -- [l,t]']",3, 1j_l + 2t + 1b + 1l
L Q_3 D,W^+,nu,bjl,"['W^+ -- (l) -- nu -- [b,j]']",1, 1j_l + 1b + 1l
L Q_3 D,W^+,b_L,tjX,"['W^+ -- (t) -- b_L -- [X,j]']",1, 1j_l + 1t + MET
L Q_3 D,W^+,d,bjlX,"['W^+ -- (l) -- nu -- (X) -- B -- (j) -- d -- [X,b]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [X,b]']",3, 1j_l + 1b + 1l + MET
L Q_3 D,W^+,d,bjTX,"['W^+ -- (T) -- nu_tau -- (X) -- B -- (j) -- d -- [X,b]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [X,b]']",3, 1j_l + 1b + 1tau + MET
L Q_3 D,W^+,d,bjjjX,"['W^+ -- (j) -- q -- (j) -- G -- (j) -- d -- [X,b]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [X,b]']",3, 3j_l + 1b + MET
L Q_3 D,W^+,d,vvbjX,"['W^+ -- (v) -- H^0 -- (v) -- B -- (j) -- d -- [X,b]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [X,b]']",3, 1j_l + 1b + 2v + MET
L Q_3 D,W^+,d,tbbjX,"['W^+ -- (b) -- t_L -- (t) -- B -- (j) -- d -- [X,b]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [X,b]', 'W^+ -- (b) -- t_L -- (t) -- G -- (j) -- d -- [X,b]', 'W^+ -- (t) -- b_L -- (b) -- G -- (j) -- d -- [X,b]']",3, 1j_l + 1t + 2b + MET
L Q_3 D_3,W^+,l,tbX,"['W^+ -- (X) -- l -- [t,b]']",1, 1t + 1b + MET
L Q_3 D_3,W^+,t_L,bbl,"['W^+ -- (b) -- t_L -- [l,b]']",1, 2b + 1l
L Q_3 D_3,W^+,b,vttl,"['W^+ -- (v) -- H^+ -- (t) -- b -- [l,t]']",2, 2t + 1l + 1v
L Q_3 D_3,W^+,b,vtbl,"['W^+ -- (v) -- H^0 -- (b) -- b -- [l,t]']",2, 1t + 1b + 1l + 1v
L Q_3 D_3,W^+,nu,bbl,"['W^+ -- (l) -- nu -- [b,b]']",1, 2b + 1l
L Q_3 D_3,W^+,b_L,tbX,"['W^+ -- (t) -- b_L -- [X,b]']",1, 1t + 1b + MET
L Q_3 D_3,W^+,b,vtbX,"['W^+ -- (v) -- H^+ -- (t) -- b -- [X,b]']",2, 1t + 1b + 1v + MET
L Q_3 D_3,W^+,b,vbbX,"['W^+ -- (v) -- H^0 -- (b) -- b -- [X,b]']",2, 2b + 1v + MET
L_3 Q D,W^+,tau_L,jjX,"['W^+ -- (X) -- tau_L -- [j,j]']",1, 2j_l + MET
L_3 Q D,W^+,q,jjT,"['W^+ -- (j) -- q -- [T,j]']",1, 2j_l + 1tau
L_3 Q D,W^+,d,jjTlX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [T,j]', 'W^+ -- (l) -- nu -- (X) -- B -- (j) -- d -- [T,j]']",3, 2j_l + 1l + 1tau + MET
L_3 Q D,W^+,d,jjTTX,"['W^+ -- (T) -- nu_tau -- (X) -- B -- (j) -- d -- [T,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [T,j]']",3, 2j_l + 2tau + MET
L_3 Q D,W^+,d,jjjjT,"['W^+ -- (j) -- q -- (j) -- G -- (j) -- d -- [T,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [T,j]']",3, 4j_l + 1tau
L_3 Q D,W^+,d,vvjjT,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [T,j]', 'W^+ -- (v) -- H^0 -- (v) -- B -- (j) -- d -- [T,j]']",3, 2j_l + 1tau + 2v
L_3 Q D,W^+,d,tbjjT,"['W^+ -- (b) -- t_L -- (t) -- B -- (j) -- d -- [T,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [T,j]', 'W^+ -- (t) -- b_L -- (b) -- G -- (j) -- d -- [T,j]', 'W^+ -- (b) -- t_L -- (t) -- G -- (j) -- d -- [T,j]']",3, 2j_l + 1t + 1b + 1tau
L_3 Q D,W^+,nu_tau,jjT,"['W^+ -- (T) -- nu_tau -- [j,j]']",1, 2j_l + 1tau
L_3 Q D,W^+,q,jjX,"['W^+ -- (j) -- q -- [X,j]']",1, 2j_l + MET
L_3 Q D,W^+,d,jjlX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [X,j]', 'W^+ -- (l) -- nu -- (X) -- B -- (j) -- d -- [X,j]']",3, 2j_l + 1l + MET
L_3 Q D,W^+,d,jjTX,"['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [X,j]', 'W^+ -- (T) -- nu_tau -- (X) -- B -- (j) -- d -- [X,j]']",3, 2j_l + 1tau + MET
L_3 Q D,W^+,d,jjjjX,"['W^+ -- (j) -- q -- (j) -- G -- (j) -- d -- [X,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [X,j]']",3, 4j_l + MET
L_3 Q D,W^+,d,vvjjX,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [X,j]', 'W^+ -- (v) -- H^0 -- (v) -- B -- (j) -- d -- [X,j]']",3, 2j_l + 2v + MET
L_3 Q D,W^+,d,tbjjX,"['W^+ -- (b) -- t_L -- (t) -- G -- (j) -- d -- [X,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [X,j]', 'W^+ -- (t) -- b_L -- (b) -- G -- (j) -- d -- [X,j]', 'W^+ -- (b) -- t_L -- (t) -- B -- (j) -- d -- [X,j]']",3, 2j_l + 1t + 1b + MET
L_3 Q D_3,W^+,tau_L,bjX,"['W^+ -- (X) -- tau_L -- [j,b]']",1, 1j_l + 1b + MET
L_3 Q D_3,W^+,q,bjT,"['W^+ -- (j) -- q -- [T,b]']",1, 1j_l + 1b + 1tau
L_3 Q D_3,W^+,b,vtjT,"['W^+ -- (v) -- H^+ -- (t) -- b -- [T,j]']",2, 1j_l + 1t + 1tau + 1v
L_3 Q D_3,W^+,b,vbjT,"['W^+ -- (v) -- H^0 -- (b) -- b -- [T,j]']",2, 1j_l + 1b + 1tau + 1v
L_3 Q D_3,W^+,nu_tau,bjT,"['W^+ -- (T) -- nu_tau -- [j,b]']",1, 1j_l + 1b + 1tau
L_3 Q D_3,W^+,q,bjX,"['W^+ -- (j) -- q -- [X,b]']",1, 1j_l + 1b + MET
L_3 Q D_3,W^+,b,vtjX,"['W^+ -- (v) -- H^+ -- (t) -- b -- [X,j]']",2, 1j_l + 1t + 1v + MET
L_3 Q D_3,W^+,b,vbjX,"['W^+ -- (v) -- H^0 -- (b) -- b -- [X,j]']",2, 1j_l + 1b + 1v + MET
L_3 Q_3 D,W^+,tau_L,tjX,"['W^+ -- (X) -- tau_L -- [t,j]']",1, 1j_l + 1t + MET
L_3 Q_3 D,W^+,t_L,bjT,"['W^+ -- (b) -- t_L -- [T,j]']",1, 1j_l + 1b + 1tau
L_3 Q_3 D,W^+,d,tjTlX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [T,t]', 'W^+ -- (l) -- nu -- (X) -- B -- (j) -- d -- [T,t]']",3, 1j_l + 1t + 1l + 1tau + MET
L_3 Q_3 D,W^+,d,tjTTX,"['W^+ -- (T) -- nu_tau -- (X) -- B -- (j) -- d -- [T,t]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [T,t]']",3, 1j_l + 1t + 2tau + MET
L_3 Q_3 D,W^+,d,tjjjT,"['W^+ -- (j) -- q -- (j) -- G -- (j) -- d -- [T,t]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [T,t]']",3, 3j_l + 1t + 1tau
L_3 Q_3 D,W^+,d,vvtjT,"['W^+ -- (v) -- H^0 -- (v) -- B -- (j) -- d -- [T,t]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [T,t]']",3, 1j_l + 1t + 1tau + 2v
L_3 Q_3 D,W^+,d,ttbjT,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [T,t]', 'W^+ -- (b) -- t_L -- (t) -- G -- (j) -- d -- [T,t]', 'W^+ -- (b) -- t_L -- (t) -- B -- (j) -- d -- [T,t]', 'W^+ -- (t) -- b_L -- (b) -- G -- (j) -- d -- [T,t]']",3, 1j_l + 2t + 1b + 1tau
L_3 Q_3 D,W^+,nu_tau,bjT,"['W^+ -- (T) -- nu_tau -- [b,j]']",1, 1j_l + 1b + 1tau
L_3 Q_3 D,W^+,b_L,tjX,"['W^+ -- (t) -- b_L -- [X,j]']",1, 1j_l + 1t + MET
L_3 Q_3 D,W^+,d,bjlX,"['W^+ -- (l) -- nu -- (X) -- B -- (j) -- d -- [X,b]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [X,b]']",3, 1j_l + 1b + 1l + MET
L_3 Q_3 D,W^+,d,bjTX,"['W^+ -- (T) -- nu_tau -- (X) -- B -- (j) -- d -- [X,b]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [X,b]']",3, 1j_l + 1b + 1tau + MET
L_3 Q_3 D,W^+,d,bjjjX,"['W^+ -- (j) -- q -- (j) -- G -- (j) -- d -- [X,b]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [X,b]']",3, 3j_l + 1b + MET
L_3 Q_3 D,W^+,d,vvbjX,"['W^+ -- (v) -- H^0 -- (v) -- B -- (j) -- d -- [X,b]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [X,b]']",3, 1j_l + 1b + 2v + MET
L_3 Q_3 D,W^+,d,tbbjX,"['W^+ -- (b) -- t_L -- (t) -- B -- (j) -- d -- [X,b]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [X,b]', 'W^+ -- (b) -- t_L -- (t) -- G -- (j) -- d -- [X,b]', 'W^+ -- (t) -- b_L -- (b) -- G -- (j) -- d -- [X,b]']",3, 1j_l + 1t + 2b + MET
L_3 Q_3 D_3,W^+,tau_L,tbX,"['W^+ -- (X) -- tau_L -- [t,b]']",1, 1t + 1b + MET
L_3 Q_3 D_3,W^+,t_L,bbT,"['W^+ -- (b) -- t_L -- [T,b]']",1, 2b + 1tau
L_3 Q_3 D_3,W^+,b,vttT,"['W^+ -- (v) -- H^+ -- (t) -- b -- [T,t]']",2, 2t + 1tau + 1v
L_3 Q_3 D_3,W^+,b,vtbT,"['W^+ -- (v) -- H^0 -- (b) -- b -- [T,t]']",2, 1t + 1b + 1tau + 1v
L_3 Q_3 D_3,W^+,nu_tau,bbT,"['W^+ -- (T) -- nu_tau -- [b,b]']",1, 2b + 1tau
L_3 Q_3 D_3,W^+,b_L,tbX,"['W^+ -- (t) -- b_L -- [X,b]']",1, 1t + 1b + MET
L_3 Q_3 D_3,W^+,b,vtbX,"['W^+ -- (v) -- H^+ -- (t) -- b -- [X,b]']",2, 1t + 1b + 1v + MET
L_3 Q_3 D_3,W^+,b,vbbX,"['W^+ -- (v) -- H^0 -- (b) -- b -- [X,b]']",2, 2b + 1v + MET
L Q D,W^0,l,jjl,"['W^0 -- (l) -- l -- [j,j]']",1, 2j_l + 1l
L Q D,W^0,q,jjl,"['W^0 -- (j) -- q -- [l,j]']",1, 2j_l + 1l
L Q D,W^0,d,jjlX,"['W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [l,j]', 'W^0 -- (X) -- nu_tau -- (X) -- B -- (j) -- d -- [l,j]']",3, 2j_l + 1l + MET
L Q D,W^0,d,jjjjl,"['W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [l,j]', 'W^0 -- (j) -- q -- (j) -- G -- (j) -- d -- [l,j]']",3, 4j_l + 1l
L Q D,W^0,d,ttjjl,"['W^0 -- (t) -- t_L -- (t) -- G -- (j) -- d -- [l,j]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [l,j]']",3, 2j_l + 2t + 1l
L Q D,W^0,d,vvjjl,"['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [l,j]', 'W^0 -- (v) -- H^0 -- (v) -- B -- (j) -- d -- [l,j]']",3, 2j_l + 1l + 2v
L Q D,W^0,d,jjlll,"['W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [l,j]']",3, 2j_l + 3l
L Q D,W^0,d,bbjjl,"['W^0 -- (b) -- b_L -- (b) -- G -- (j) -- d -- [l,j]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [l,j]']",3, 2j_l + 2b + 1l
L Q D,W^0,d,jjTTl,"['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [l,j]']",3, 2j_l + 1l + 2tau
L Q D,W^0,nu,jjX,"['W^0 -- (X) -- nu -- [j,j]']",1, 2j_l + MET
L Q D,W^0,q,jjX,"['W^0 -- (j) -- q -- [X,j]']",1, 2j_l + MET
L Q D,W^0,d,jjX,"['W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [X,j]', 'W^0 -- (X) -- nu_tau -- (X) -- B -- (j) -- d -- [X,j]']",3, 2j_l + MET
L Q D,W^0,d,jjjjX,"['W^0 -- (j) -- q -- (j) -- G -- (j) -- d -- [X,j]', 'W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [X,j]']",3, 4j_l + MET
L Q D,W^0,d,ttjjX,"['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [X,j]', 'W^0 -- (t) -- t_L -- (t) -- G -- (j) -- d -- [X,j]']",3, 2j_l + 2t + MET
L Q D,W^0,d,vvjjX,"['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [X,j]', 'W^0 -- (v) -- H^0 -- (v) -- B -- (j) -- d -- [X,j]']",3, 2j_l + 2v + MET
L Q D,W^0,d,jjllX,"['W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [X,j]']",3, 2j_l + 2l + MET
L Q D,W^0,d,bbjjX,"['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [X,j]', 'W^0 -- (b) -- b_L -- (b) -- G -- (j) -- d -- [X,j]']",3, 2j_l + 2b + MET
L Q D,W^0,d,jjTTX,"['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [X,j]']",3, 2j_l + 2tau + MET
L Q D_3,W^0,l,bjl,"['W^0 -- (l) -- l -- [j,b]']",1, 1j_l + 1b + 1l
L Q D_3,W^0,q,bjl,"['W^0 -- (j) -- q -- [l,b]']",1, 1j_l + 1b + 1l
L Q D_3,W^0,b,vtjl,"['W^0 -- (v) -- H^+ -- (t) -- b -- [l,j]']",2, 1j_l + 1t + 1l + 1v
L Q D_3,W^0,b,vbjl,"['W^0 -- (v) -- H^0 -- (b) -- b -- [l,j]']",2, 1j_l + 1b + 1l + 1v
L Q D_3,W^0,nu,bjX,"['W^0 -- (X) -- nu -- [j,b]']",1, 1j_l + 1b + MET
L Q D_3,W^0,q,bjX,"['W^0 -- (j) -- q -- [X,b]']",1, 1j_l + 1b + MET
L Q D_3,W^0,b,vtjX,"['W^0 -- (v) -- H^+ -- (t) -- b -- [X,j]']",2, 1j_l + 1t + 1v + MET
L Q D_3,W^0,b,vbjX,"['W^0 -- (v) -- H^0 -- (b) -- b -- [X,j]']",2, 1j_l + 1b + 1v + MET
L Q_3 D,W^0,l,tjl,"['W^0 -- (l) -- l -- [t,j]']",1, 1j_l + 1t + 1l
L Q_3 D,W^0,t_L,tjl,"['W^0 -- (t) -- t_L -- [l,j]']",1, 1j_l + 1t + 1l
L Q_3 D,W^0,d,tjlX,"['W^0 -- (X) -- nu_tau -- (X) -- B -- (j) -- d -- [l,t]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [l,t]']",3, 1j_l + 1t + 1l + MET
L Q_3 D,W^0,d,tjjjl,"['W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [l,t]', 'W^0 -- (j) -- q -- (j) -- G -- (j) -- d -- [l,t]']",3, 3j_l + 1t + 1l
L Q_3 D,W^0,d,tttjl,"['W^0 -- (t) -- t_L -- (t) -- G -- (j) -- d -- [l,t]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [l,t]']",3, 1j_l + 3t + 1l
L Q_3 D,W^0,d,vvtjl,"['W^0 -- (v) -- H^0 -- (v) -- B -- (j) -- d -- [l,t]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [l,t]']",3, 1j_l + 1t + 1l + 2v
L Q_3 D,W^0,d,tjlll,"['W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [l,t]']",3, 1j_l + 1t + 3l
L Q_3 D,W^0,d,tbbjl,"['W^0 -- (b) -- b_L -- (b) -- G -- (j) -- d -- [l,t]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [l,t]']",3, 1j_l + 1t + 2b + 1l
L Q_3 D,W^0,d,tjTTl,"['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [l,t]']",3, 1j_l + 1t + 1l + 2tau
