CAT A,CAT B,LSP A,LSP B,Signature A,Signature B,Chain A,Chain B,Signatures,Signature A (ER),Signature B (ER),Signatures (ER)
U_3 D D,L L E_3,W^0,W^0,tjjTT,TlX,"['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [t,j]', 'W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [t,j]']","['W^0 -- (l) -- l -- [X,T]', 'W^0 -- (X) -- nu -- [l,T]', 'W^0 -- (X) -- nu -- (X) -- B -- (T) -- tau -- [l,X]']",tjjTTTlX, 2j_l + 1t + 2tau, 1l + 1tau + MET, 2j_l + 1t + 1l + 3tau + MET
U_3 D D,L L E_3,W^0,W^0,tjjTT,TlllX,"['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [t,j]', 'W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [t,j]']","['W^0 -- (l) -- l -- (l) -- B -- (T) -- tau -- [l,X]']",tjjTTTlllX, 2j_l + 1t + 2tau, 3l + 1tau + MET, 2j_l + 1t + 3l + 3tau + MET
U_3 D D,L L E_3,W^0,W^0,tjjTT,TTTlX,"['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [t,j]', 'W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [t,j]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (T) -- tau -- [l,X]']",tjjTTTTTlX, 2j_l + 1t + 2tau, 1l + 3tau + MET, 2j_l + 1t + 1l + 5tau + MET
U_3 D D,L L E_3,W^0,W^0,tjjTT,jjTlX,"['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [t,j]', 'W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [t,j]']","['W^0 -- (j) -- q -- (j) -- B -- (T) -- tau -- [l,X]']",tjjjjTTTlX, 2j_l + 1t + 2tau, 2j_l + 1l + 1tau + MET, 4j_l + 1t + 1l + 3tau + MET
U_3 D D,L L E_3,W^0,W^0,tjjTT,ttTlX,"['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [t,j]', 'W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [t,j]']","['W^0 -- (t) -- t_L -- (t) -- B -- (T) -- tau -- [l,X]']",tttjjTTTlX, 2j_l + 1t + 2tau, 2t + 1l + 1tau + MET, 2j_l + 3t + 1l + 3tau + MET
U_3 D D,L L E_3,W^0,W^0,tjjX,bbTlX,"['W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [t,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [t,j]']","['W^0 -- (b) -- b_L -- (b) -- B -- (T) -- tau -- [l,X]']",tbbjjTlX, 2j_l + 1t + MET, 2b + 1l + 1tau + MET, 2j_l + 1t + 2b + 1l + 1tau + MET
U_3 D D,L L E_3,W^0,W^0,tjjX,vvTlX,"['W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [t,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [t,j]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [l,X]']",vvtjjTlX, 2j_l + 1t + MET, 1l + 1tau + 2v + MET, 2j_l + 1t + 1l + 1tau + 2v + MET
U_3 D D,L L E_3,W^0,W^0,tjjX,TlX,"['W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [t,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [t,j]']","['W^0 -- (l) -- l -- [X,T]', 'W^0 -- (X) -- nu -- [l,T]', 'W^0 -- (X) -- nu -- (X) -- B -- (T) -- tau -- [l,X]']",tjjTlX, 2j_l + 1t + MET, 1l + 1tau + MET, 2j_l + 1t + 1l + 1tau + MET
U_3 D D,L L E_3,W^0,W^0,tjjX,TlllX,"['W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [t,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [t,j]']","['W^0 -- (l) -- l -- (l) -- B -- (T) -- tau -- [l,X]']",tjjTlllX, 2j_l + 1t + MET, 3l + 1tau + MET, 2j_l + 1t + 3l + 1tau + MET
U_3 D D,L L E_3,W^0,W^0,tjjX,TTTlX,"['W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [t,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [t,j]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (T) -- tau -- [l,X]']",tjjTTTlX, 2j_l + 1t + MET, 1l + 3tau + MET, 2j_l + 1t + 1l + 3tau + MET
U_3 D D,L L E_3,W^0,W^0,tjjX,jjTlX,"['W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [t,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [t,j]']","['W^0 -- (j) -- q -- (j) -- B -- (T) -- tau -- [l,X]']",tjjjjTlX, 2j_l + 1t + MET, 2j_l + 1l + 1tau + MET, 4j_l + 1t + 1l + 1tau + MET
U_3 D D,L L E_3,W^0,W^0,tjjX,ttTlX,"['W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [t,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [t,j]']","['W^0 -- (t) -- t_L -- (t) -- B -- (T) -- tau -- [l,X]']",tttjjTlX, 2j_l + 1t + MET, 2t + 1l + 1tau + MET, 2j_l + 3t + 1l + 1tau + MET
U_3 D D,L L E_3,W^0,W^0,vtjj,bbTlX,"['W^0 -- (v) -- H^0 -- (t) -- t -- [j,j]']","['W^0 -- (b) -- b_L -- (b) -- B -- (T) -- tau -- [l,X]']",vtbbjjTlX, 2j_l + 1t + 1v, 2b + 1l + 1tau + MET, 2j_l + 1t + 2b + 1l + 1tau + 1v + MET
U_3 D D,L L E_3,W^0,W^0,vtjj,vvTlX,"['W^0 -- (v) -- H^0 -- (t) -- t -- [j,j]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [l,X]']",vvvtjjTlX, 2j_l + 1t + 1v, 1l + 1tau + 2v + MET, 2j_l + 1t + 1l + 1tau + 3v + MET
U_3 D D,L L E_3,W^0,W^0,vtjj,TlX,"['W^0 -- (v) -- H^0 -- (t) -- t -- [j,j]']","['W^0 -- (l) -- l -- [X,T]', 'W^0 -- (X) -- nu -- [l,T]', 'W^0 -- (X) -- nu -- (X) -- B -- (T) -- tau -- [l,X]']",vtjjTlX, 2j_l + 1t + 1v, 1l + 1tau + MET, 2j_l + 1t + 1l + 1tau + 1v + MET
U_3 D D,L L E_3,W^0,W^0,vtjj,TlllX,"['W^0 -- (v) -- H^0 -- (t) -- t -- [j,j]']","['W^0 -- (l) -- l -- (l) -- B -- (T) -- tau -- [l,X]']",vtjjTlllX, 2j_l + 1t + 1v, 3l + 1tau + MET, 2j_l + 1t + 3l + 1tau + 1v + MET
U_3 D D,L L E_3,W^0,W^0,vtjj,TTTlX,"['W^0 -- (v) -- H^0 -- (t) -- t -- [j,j]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (T) -- tau -- [l,X]']",vtjjTTTlX, 2j_l + 1t + 1v, 1l + 3tau + MET, 2j_l + 1t + 1l + 3tau + 1v + MET
U_3 D D,L L E_3,W^0,W^0,vtjj,jjTlX,"['W^0 -- (v) -- H^0 -- (t) -- t -- [j,j]']","['W^0 -- (j) -- q -- (j) -- B -- (T) -- tau -- [l,X]']",vtjjjjTlX, 2j_l + 1t + 1v, 2j_l + 1l + 1tau + MET, 4j_l + 1t + 1l + 1tau + 1v + MET
U_3 D D,L L E_3,W^0,W^0,vtjj,ttTlX,"['W^0 -- (v) -- H^0 -- (t) -- t -- [j,j]']","['W^0 -- (t) -- t_L -- (t) -- B -- (T) -- tau -- [l,X]']",vtttjjTlX, 2j_l + 1t + 1v, 2t + 1l + 1tau + MET, 2j_l + 3t + 1l + 1tau + 1v + MET
U_3 D D,L L E_3,W^0,W^0,tbbjj,bbTlX,"['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [t,j]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [t,j]']","['W^0 -- (b) -- b_L -- (b) -- B -- (T) -- tau -- [l,X]']",tbbbbjjTlX, 2j_l + 1t + 2b, 2b + 1l + 1tau + MET, 2j_l + 1t + 4b + 1l + 1tau + MET
U_3 D D,L L E_3,W^0,W^0,tbbjj,vvTlX,"['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [t,j]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [t,j]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [l,X]']",vvtbbjjTlX, 2j_l + 1t + 2b, 1l + 1tau + 2v + MET, 2j_l + 1t + 2b + 1l + 1tau + 2v + MET
U_3 D D,L L E_3,W^0,W^0,tbbjj,TlX,"['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [t,j]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [t,j]']","['W^0 -- (l) -- l -- [X,T]', 'W^0 -- (X) -- nu -- [l,T]', 'W^0 -- (X) -- nu -- (X) -- B -- (T) -- tau -- [l,X]']",tbbjjTlX, 2j_l + 1t + 2b, 1l + 1tau + MET, 2j_l + 1t + 2b + 1l + 1tau + MET
U_3 D D,L L E_3,W^0,W^0,tbbjj,TlllX,"['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [t,j]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [t,j]']","['W^0 -- (l) -- l -- (l) -- B -- (T) -- tau -- [l,X]']",tbbjjTlllX, 2j_l + 1t + 2b, 3l + 1tau + MET, 2j_l + 1t + 2b + 3l + 1tau + MET
U_3 D D,L L E_3,W^0,W^0,tbbjj,TTTlX,"['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [t,j]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [t,j]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (T) -- tau -- [l,X]']",tbbjjTTTlX, 2j_l + 1t + 2b, 1l + 3tau + MET, 2j_l + 1t + 2b + 1l + 3tau + MET
U_3 D D,L L E_3,W^0,W^0,tbbjj,jjTlX,"['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [t,j]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [t,j]']","['W^0 -- (j) -- q -- (j) -- B -- (T) -- tau -- [l,X]']",tbbjjjjTlX, 2j_l + 1t + 2b, 2j_l + 1l + 1tau + MET, 4j_l + 1t + 2b + 1l + 1tau + MET
U_3 D D,L L E_3,W^0,W^0,tbbjj,ttTlX,"['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [t,j]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [t,j]']","['W^0 -- (t) -- t_L -- (t) -- B -- (T) -- tau -- [l,X]']",tttbbjjTlX, 2j_l + 1t + 2b, 2t + 1l + 1tau + MET, 2j_l + 3t + 2b + 1l + 1tau + MET
U_3 D D,L L E_3,W^0,W^0,tttjj,bbTlX,"['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [t,j]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [t,j]']","['W^0 -- (b) -- b_L -- (b) -- B -- (T) -- tau -- [l,X]']",tttbbjjTlX, 2j_l + 3t, 2b + 1l + 1tau + MET, 2j_l + 3t + 2b + 1l + 1tau + MET
U_3 D D,L L E_3,W^0,W^0,tttjj,vvTlX,"['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [t,j]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [t,j]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [l,X]']",vvtttjjTlX, 2j_l + 3t, 1l + 1tau + 2v + MET, 2j_l + 3t + 1l + 1tau + 2v + MET
U_3 D D,L L E_3,W^0,W^0,tttjj,TlX,"['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [t,j]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [t,j]']","['W^0 -- (l) -- l -- [X,T]', 'W^0 -- (X) -- nu -- [l,T]', 'W^0 -- (X) -- nu -- (X) -- B -- (T) -- tau -- [l,X]']",tttjjTlX, 2j_l + 3t, 1l + 1tau + MET, 2j_l + 3t + 1l + 1tau + MET
U_3 D D,L L E_3,W^0,W^0,tttjj,TlllX,"['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [t,j]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [t,j]']","['W^0 -- (l) -- l -- (l) -- B -- (T) -- tau -- [l,X]']",tttjjTlllX, 2j_l + 3t, 3l + 1tau + MET, 2j_l + 3t + 3l + 1tau + MET
U_3 D D,L L E_3,W^0,W^0,tttjj,TTTlX,"['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [t,j]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [t,j]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (T) -- tau -- [l,X]']",tttjjTTTlX, 2j_l + 3t, 1l + 3tau + MET, 2j_l + 3t + 1l + 3tau + MET
U_3 D D,L L E_3,W^0,W^0,tttjj,jjTlX,"['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [t,j]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [t,j]']","['W^0 -- (j) -- q -- (j) -- B -- (T) -- tau -- [l,X]']",tttjjjjTlX, 2j_l + 3t, 2j_l + 1l + 1tau + MET, 4j_l + 3t + 1l + 1tau + MET
U_3 D D,L L E_3,W^0,W^0,tttjj,ttTlX,"['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [t,j]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [t,j]']","['W^0 -- (t) -- t_L -- (t) -- B -- (T) -- tau -- [l,X]']",tttttjjTlX, 2j_l + 3t, 2t + 1l + 1tau + MET, 2j_l + 5t + 1l + 1tau + MET
U_3 D D,L L E_3,W^0,W^0,vvtjj,bbTlX,"['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [t,j]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [t,j]']","['W^0 -- (b) -- b_L -- (b) -- B -- (T) -- tau -- [l,X]']",vvtbbjjTlX, 2j_l + 1t + 2v, 2b + 1l + 1tau + MET, 2j_l + 1t + 2b + 1l + 1tau + 2v + MET
U_3 D D,L L E_3,W^0,W^0,vvtjj,vvTlX,"['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [t,j]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [t,j]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [l,X]']",vvvvtjjTlX, 2j_l + 1t + 2v, 1l + 1tau + 2v + MET, 2j_l + 1t + 1l + 1tau + 4v + MET
U_3 D D,L L E_3,W^0,W^0,vvtjj,TlX,"['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [t,j]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [t,j]']","['W^0 -- (l) -- l -- [X,T]', 'W^0 -- (X) -- nu -- [l,T]', 'W^0 -- (X) -- nu -- (X) -- B -- (T) -- tau -- [l,X]']",vvtjjTlX, 2j_l + 1t + 2v, 1l + 1tau + MET, 2j_l + 1t + 1l + 1tau + 2v + MET
U_3 D D,L L E_3,W^0,W^0,vvtjj,TlllX,"['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [t,j]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [t,j]']","['W^0 -- (l) -- l -- (l) -- B -- (T) -- tau -- [l,X]']",vvtjjTlllX, 2j_l + 1t + 2v, 3l + 1tau + MET, 2j_l + 1t + 3l + 1tau + 2v + MET
U_3 D D,L L E_3,W^0,W^0,vvtjj,TTTlX,"['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [t,j]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [t,j]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (T) -- tau -- [l,X]']",vvtjjTTTlX, 2j_l + 1t + 2v, 1l + 3tau + MET, 2j_l + 1t + 1l + 3tau + 2v + MET
U_3 D D,L L E_3,W^0,W^0,vvtjj,jjTlX,"['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [t,j]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [t,j]']","['W^0 -- (j) -- q -- (j) -- B -- (T) -- tau -- [l,X]']",vvtjjjjTlX, 2j_l + 1t + 2v, 2j_l + 1l + 1tau + MET, 4j_l + 1t + 1l + 1tau + 2v + MET
U_3 D D,L L E_3,W^0,W^0,vvtjj,ttTlX,"['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [t,j]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [t,j]']","['W^0 -- (t) -- t_L -- (t) -- B -- (T) -- tau -- [l,X]']",vvtttjjTlX, 2j_l + 1t + 2v, 2t + 1l + 1tau + MET, 2j_l + 3t + 1l + 1tau + 2v + MET
U_3 D D,L_3 L E_3,W^+,W^+,tjjlX,vvTTX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [t,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [t,j]']","['W^+ -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [T,X]']",vvtjjTTlX, 2j_l + 1t + 1l + MET, 2tau + 2v + MET, 2j_l + 1t + 1l + 2tau + 2v + MET
U_3 D D,L_3 L E_3,W^+,W^+,tjjlX,vvTlX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [t,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [t,j]']","['W^+ -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [l,X]']",vvtjjTllX, 2j_l + 1t + 1l + MET, 1l + 1tau + 2v + MET, 2j_l + 1t + 2l + 1tau + 2v + MET
U_3 D D,L_3 L E_3,W^+,W^+,tjjlX,TllX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [t,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [t,j]']","['W^+ -- (X) -- l -- (l) -- B -- (T) -- tau -- [l,X]']",tjjTlllX, 2j_l + 1t + 1l + MET, 2l + 1tau + MET, 2j_l + 1t + 3l + 1tau + MET
U_3 D D,L_3 L E_3,W^+,W^+,tjjlX,tbTlX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [t,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [t,j]']","['W^+ -- (t) -- b_L -- (b) -- B -- (T) -- tau -- [l,X]']",ttbjjTllX, 2j_l + 1t + 1l + MET, 1t + 1b + 1l + 1tau + MET, 2j_l + 2t + 1b + 2l + 1tau + MET
U_3 D D,L_3 L E_3,W^+,W^+,tjjlX,TTTX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [t,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [t,j]']","['W^+ -- (X) -- tau_L -- (T) -- B -- (T) -- tau -- [T,X]']",tjjTTTlX, 2j_l + 1t + 1l + MET, 3tau + MET, 2j_l + 1t + 1l + 3tau + MET
U_3 D D,L_3 L E_3,W^+,W^+,tjjlX,TTl,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [t,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [t,j]']","['W^+ -- (T) -- nu_tau -- [l,T]', 'W^+ -- (l) -- nu -- [T,T]']",tjjTTllX, 2j_l + 1t + 1l + MET, 1l + 2tau, 2j_l + 1t + 2l + 2tau + MET
U_3 D D,L_3 L E_3,W^+,W^+,tjjlX,tbTTX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [t,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [t,j]']","['W^+ -- (t) -- b_L -- (b) -- B -- (T) -- tau -- [T,X]']",ttbjjTTlX, 2j_l + 1t + 1l + MET, 1t + 1b + 2tau + MET, 2j_l + 2t + 1b + 1l + 2tau + MET
U_3 D D,L_3 L E_3,W^+,W^+,tjjlX,TTlX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [t,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [t,j]']","['W^+ -- (X) -- tau_L -- (T) -- B -- (T) -- tau -- [l,X]', 'W^+ -- (X) -- l -- (l) -- B -- (T) -- tau -- [T,X]']",tjjTTllX, 2j_l + 1t + 1l + MET, 1l + 2tau + MET, 2j_l + 1t + 2l + 2tau + MET
U_3 D D,L_3 L E_3,W^+,W^+,tjjlX,jjTlX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [t,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [t,j]']","['W^+ -- (j) -- q -- (j) -- B -- (T) -- tau -- [l,X]']",tjjjjTllX, 2j_l + 1t + 1l + MET, 2j_l + 1l + 1tau + MET, 4j_l + 1t + 2l + 1tau + MET
U_3 D D,L_3 L E_3,W^+,W^+,tjjlX,jjTTX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [t,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [t,j]']","['W^+ -- (j) -- q -- (j) -- B -- (T) -- tau -- [T,X]']",tjjjjTTlX, 2j_l + 1t + 1l + MET, 2j_l + 2tau + MET, 4j_l + 1t + 1l + 2tau + MET
U_3 D D,L_3 L E_3,W^+,W^+,tjjlX,TX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [t,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [t,j]']","['W^+ -- (X) -- l -- [X,T]', 'W^+ -- (X) -- tau_L -- [X,T]']",tjjTlX, 2j_l + 1t + 1l + MET, 1tau + MET, 2j_l + 1t + 1l + 1tau + MET
U_3 D D,L_3 L E_3,W^+,W^+,ttbjj,vvTTX,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [t,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [t,j]']","['W^+ -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [T,X]']",vvttbjjTTX, 2j_l + 2t + 1b, 2tau + 2v + MET, 2j_l + 2t + 1b + 2tau + 2v + MET
U_3 D D,L_3 L E_3,W^+,W^+,ttbjj,vvTlX,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [t,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [t,j]']","['W^+ -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [l,X]']",vvttbjjTlX, 2j_l + 2t + 1b, 1l + 1tau + 2v + MET, 2j_l + 2t + 1b + 1l + 1tau + 2v + MET
U_3 D D,L_3 L E_3,W^+,W^+,ttbjj,TllX,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [t,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [t,j]']","['W^+ -- (X) -- l -- (l) -- B -- (T) -- tau -- [l,X]']",ttbjjTllX, 2j_l + 2t + 1b, 2l + 1tau + MET, 2j_l + 2t + 1b + 2l + 1tau + MET
U_3 D D,L_3 L E_3,W^+,W^+,ttbjj,tbTlX,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [t,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [t,j]']","['W^+ -- (t) -- b_L -- (b) -- B -- (T) -- tau -- [l,X]']",tttbbjjTlX, 2j_l + 2t + 1b, 1t + 1b + 1l + 1tau + MET, 2j_l + 3t + 2b + 1l + 1tau + MET
U_3 D D,L_3 L E_3,W^+,W^+,ttbjj,TTTX,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [t,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [t,j]']","['W^+ -- (X) -- tau_L -- (T) -- B -- (T) -- tau -- [T,X]']",ttbjjTTTX, 2j_l + 2t + 1b, 3tau + MET, 2j_l + 2t + 1b + 3tau + MET
U_3 D D,L_3 L E_3,W^+,W^+,ttbjj,TTl,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [t,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [t,j]']","['W^+ -- (T) -- nu_tau -- [l,T]', 'W^+ -- (l) -- nu -- [T,T]']",ttbjjTTl, 2j_l + 2t + 1b, 1l + 2tau, 2j_l + 2t + 1b + 1l + 2tau
U_3 D D,L_3 L E_3,W^+,W^+,ttbjj,tbTTX,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [t,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [t,j]']","['W^+ -- (t) -- b_L -- (b) -- B -- (T) -- tau -- [T,X]']",tttbbjjTTX, 2j_l + 2t + 1b, 1t + 1b + 2tau + MET, 2j_l + 3t + 2b + 2tau + MET
U_3 D D,L_3 L E_3,W^+,W^+,ttbjj,TTlX,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [t,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [t,j]']","['W^+ -- (X) -- tau_L -- (T) -- B -- (T) -- tau -- [l,X]', 'W^+ -- (X) -- l -- (l) -- B -- (T) -- tau -- [T,X]']",ttbjjTTlX, 2j_l + 2t + 1b, 1l + 2tau + MET, 2j_l + 2t + 1b + 1l + 2tau + MET
U_3 D D,L_3 L E_3,W^+,W^+,ttbjj,jjTlX,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [t,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [t,j]']","['W^+ -- (j) -- q -- (j) -- B -- (T) -- tau -- [l,X]']",ttbjjjjTlX, 2j_l + 2t + 1b, 2j_l + 1l + 1tau + MET, 4j_l + 2t + 1b + 1l + 1tau + MET
U_3 D D,L_3 L E_3,W^+,W^+,ttbjj,jjTTX,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [t,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [t,j]']","['W^+ -- (j) -- q -- (j) -- B -- (T) -- tau -- [T,X]']",ttbjjjjTTX, 2j_l + 2t + 1b, 2j_l + 2tau + MET, 4j_l + 2t + 1b + 2tau + MET
U_3 D D,L_3 L E_3,W^+,W^+,ttbjj,TX,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [t,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [t,j]']","['W^+ -- (X) -- l -- [X,T]', 'W^+ -- (X) -- tau_L -- [X,T]']",ttbjjTX, 2j_l + 2t + 1b, 1tau + MET, 2j_l + 2t + 1b + 1tau + MET
U_3 D D,L_3 L E_3,W^+,W^+,vbjj,vvTTX,"['W^+ -- (v) -- H^+ -- (b) -- t -- [j,j]']","['W^+ -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [T,X]']",vvvbjjTTX, 2j_l + 1b + 1v, 2tau + 2v + MET, 2j_l + 1b + 2tau + 3v + MET
U_3 D D,L_3 L E_3,W^+,W^+,vbjj,vvTlX,"['W^+ -- (v) -- H^+ -- (b) -- t -- [j,j]']","['W^+ -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [l,X]']",vvvbjjTlX, 2j_l + 1b + 1v, 1l + 1tau + 2v + MET, 2j_l + 1b + 1l + 1tau + 3v + MET
