CAT,LSP A,LSP B,Signature A,Signature B,Chain A,Chain B,Signatures,Signature A (ER),Signature B (ER),Signatures (ER)
L L E,b_L,t_L,vblE,blE,"['b_L -- (b) -- H^0 -- (v) -- W^+ -- (E) -- l -- [E,l]']","['t_L -- (b) -- W^+ -- (E) -- l -- [E,l]']",vbbllE, 1b + 1l + 1v + MET, 1b + 1l + MET, 2b + 2l + 1v + MET
L L E,b_L,t_L,vblE,vblE,"['b_L -- (b) -- H^0 -- (v) -- W^+ -- (E) -- l -- [E,l]']","['t_L -- (b) -- H^+ -- (v) -- W^+ -- (E) -- l -- [E,l]']",vvbbllE, 1b + 1l + 1v + MET, 1b + 1l + 1v + MET, 2b + 2l + 2v + MET
L L E,b_L,t_L,vblE,vtlE,"['b_L -- (b) -- H^0 -- (v) -- W^+ -- (E) -- l -- [E,l]']","['t_L -- (t) -- H^0 -- (v) -- W^+ -- (E) -- l -- [E,l]']",vvtbllE, 1b + 1l + 1v + MET, 1t + 1l + 1v + MET, 1t + 1b + 2l + 2v + MET
L L E,b_L,t_L,vblE,tllE,"['b_L -- (b) -- H^0 -- (v) -- W^+ -- (E) -- l -- [E,l]']","['t_L -- (t) -- B -- (l) -- l -- [E,l]', 't_L -- (t) -- B -- (E) -- nu -- [l,l]', 't_L -- (t) -- B -- (l) -- e -- [l,E]']",vtblllE, 1b + 1l + 1v + MET, 1t + 2l + MET, 1t + 1b + 3l + 1v + MET
L L E,b_L,t_L,vblE,vblll,"['b_L -- (b) -- H^0 -- (v) -- W^+ -- (E) -- l -- [E,l]']","['t_L -- (b) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [l,l]']",vvbbllllE, 1b + 1l + 1v + MET, 1b + 3l + 1v, 2b + 4l + 2v + MET
L L E,b_L,t_L,vblE,vtlll,"['b_L -- (b) -- H^0 -- (v) -- W^+ -- (E) -- l -- [E,l]']","['t_L -- (t) -- H^0 -- (v) -- W^+ -- (l) -- nu -- [l,l]']",vvtbllllE, 1b + 1l + 1v + MET, 1t + 3l + 1v, 1t + 1b + 4l + 2v + MET
L L E,b_L,t_L,vblE,vbllE,"['b_L -- (b) -- H^0 -- (v) -- W^+ -- (E) -- l -- [E,l]']","['t_L -- (b) -- H^+ -- (v) -- B -- (l) -- l -- [E,l]', 't_L -- (b) -- H^+ -- (v) -- B -- (E) -- nu -- [l,l]', 't_L -- (b) -- H^+ -- (v) -- B -- (l) -- e -- [l,E]']",vvbblllE, 1b + 1l + 1v + MET, 1b + 2l + 1v + MET, 2b + 3l + 2v + MET
L L E,b_L,t_L,vblE,blll,"['b_L -- (b) -- H^0 -- (v) -- W^+ -- (E) -- l -- [E,l]']","['t_L -- (b) -- W^+ -- (l) -- nu -- [l,l]']",vbbllllE, 1b + 1l + 1v + MET, 1b + 3l, 2b + 4l + 1v + MET
L L E,b_L,t_L,vblE,vtllE,"['b_L -- (b) -- H^0 -- (v) -- W^+ -- (E) -- l -- [E,l]']","['t_L -- (t) -- H^0 -- (v) -- B -- (l) -- l -- [E,l]', 't_L -- (t) -- H^0 -- (v) -- B -- (E) -- nu -- [l,l]', 't_L -- (t) -- H^0 -- (v) -- B -- (l) -- e -- [l,E]']",vvtblllE, 1b + 1l + 1v + MET, 1t + 2l + 1v + MET, 1t + 1b + 3l + 2v + MET
L L E,b_L,t_L,vtlE,blE,"['b_L -- (t) -- H^+ -- (v) -- W^+ -- (E) -- l -- [E,l]']","['t_L -- (b) -- W^+ -- (E) -- l -- [E,l]']",vtbllE, 1t + 1l + 1v + MET, 1b + 1l + MET, 1t + 1b + 2l + 1v + MET
L L E,b_L,t_L,vtlE,vblE,"['b_L -- (t) -- H^+ -- (v) -- W^+ -- (E) -- l -- [E,l]']","['t_L -- (b) -- H^+ -- (v) -- W^+ -- (E) -- l -- [E,l]']",vvtbllE, 1t + 1l + 1v + MET, 1b + 1l + 1v + MET, 1t + 1b + 2l + 2v + MET
L L E,b_L,t_L,vtlE,vtlE,"['b_L -- (t) -- H^+ -- (v) -- W^+ -- (E) -- l -- [E,l]']","['t_L -- (t) -- H^0 -- (v) -- W^+ -- (E) -- l -- [E,l]']",vvttllE, 1t + 1l + 1v + MET, 1t + 1l + 1v + MET, 2t + 2l + 2v + MET
L L E,b_L,t_L,vtlE,tllE,"['b_L -- (t) -- H^+ -- (v) -- W^+ -- (E) -- l -- [E,l]']","['t_L -- (t) -- B -- (l) -- l -- [E,l]', 't_L -- (t) -- B -- (E) -- nu -- [l,l]', 't_L -- (t) -- B -- (l) -- e -- [l,E]']",vttlllE, 1t + 1l + 1v + MET, 1t + 2l + MET, 2t + 3l + 1v + MET
L L E,b_L,t_L,vtlE,vblll,"['b_L -- (t) -- H^+ -- (v) -- W^+ -- (E) -- l -- [E,l]']","['t_L -- (b) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [l,l]']",vvtbllllE, 1t + 1l + 1v + MET, 1b + 3l + 1v, 1t + 1b + 4l + 2v + MET
L L E,b_L,t_L,vtlE,vtlll,"['b_L -- (t) -- H^+ -- (v) -- W^+ -- (E) -- l -- [E,l]']","['t_L -- (t) -- H^0 -- (v) -- W^+ -- (l) -- nu -- [l,l]']",vvttllllE, 1t + 1l + 1v + MET, 1t + 3l + 1v, 2t + 4l + 2v + MET
L L E,b_L,t_L,vtlE,vbllE,"['b_L -- (t) -- H^+ -- (v) -- W^+ -- (E) -- l -- [E,l]']","['t_L -- (b) -- H^+ -- (v) -- B -- (l) -- l -- [E,l]', 't_L -- (b) -- H^+ -- (v) -- B -- (E) -- nu -- [l,l]', 't_L -- (b) -- H^+ -- (v) -- B -- (l) -- e -- [l,E]']",vvtblllE, 1t + 1l + 1v + MET, 1b + 2l + 1v + MET, 1t + 1b + 3l + 2v + MET
