CAT,LSP A,LSP B,Signature A,Signature B,Chain A,Chain B,Signatures,Signature A (ER),Signature B (ER),Signatures (ER)
L L E,W^+,W^0,lll,tblE,"['W^+ -- (l) -- nu -- [l,l]']","['W^0 -- (b) -- b_L -- (t) -- W^+ -- (E) -- l -- [E,l]']",tbllllE, 3l, 1t + 1b + 1l + MET, 1t + 1b + 4l + MET
L L E,b_L,t_L,tlE,blll,"['b_L -- (t) -- W^+ -- (E) -- l -- [E,l]']","['t_L -- (b) -- W^+ -- (l) -- nu -- [l,l]']",tbllllE, 1t + 1l + MET, 1b + 3l, 1t + 1b + 4l + MET
L L E,b_L,t_L,bllE,tllE,"['b_L -- (b) -- B -- (l) -- l -- [E,l]', 'b_L -- (b) -- B -- (E) -- nu -- [l,l]', 'b_L -- (b) -- B -- (l) -- e -- [l,E]']","['t_L -- (t) -- B -- (l) -- l -- [E,l]', 't_L -- (t) -- B -- (E) -- nu -- [l,l]', 't_L -- (t) -- B -- (l) -- e -- [l,E]']",tbllllE, 1b + 2l + MET, 1t + 2l + MET, 1t + 1b + 4l + MET
L L E,b_L,t_L,tlll,blE,"['b_L -- (t) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (b) -- W^+ -- (E) -- l -- [E,l]']",tbllllE, 1t + 3l, 1b + 1l + MET, 1t + 1b + 4l + MET
L_3 L E,W^+,W^0,lllE,tblE,"['W^+ -- (l) -- nu -- (E) -- B -- (l) -- l -- [E,l]', 'W^+ -- (E) -- l -- (l) -- B -- (E) -- nu_tau -- [l,l]', 'W^+ -- (E) -- l -- (l) -- B -- (l) -- e -- [l,E]']","['W^0 -- (b) -- b_L -- (t) -- W^+ -- (E) -- l -- [E,l]', 'W^0 -- (b) -- b_L -- (t) -- W^+ -- (E) -- tau_L -- [E,l]']",tbllllE, 3l + MET, 1t + 1b + 1l + MET, 1t + 1b + 4l + MET
L_3 L E,W^+,W^0,tbllE,llE,"['W^+ -- (t) -- b_L -- (b) -- B -- (l) -- l -- [E,l]', 'W^+ -- (t) -- b_L -- (b) -- B -- (E) -- nu_tau -- [l,l]', 'W^+ -- (t) -- b_L -- (b) -- B -- (l) -- e -- [l,E]']","['W^0 -- (l) -- l -- [E,l]', 'W^0 -- (E) -- nu -- (E) -- B -- (l) -- l -- [E,l]', 'W^0 -- (E) -- nu_tau -- [l,l]', 'W^0 -- (E) -- nu -- (E) -- B -- (l) -- e -- [l,E]', 'W^0 -- (l) -- l -- (E) -- W^+ -- (E) -- tau_L -- [E,l]']",tbllllE, 1t + 1b + 2l + MET, 2l + MET, 1t + 1b + 4l + MET
L_3 L E,b_L,t_L,bllE,tllE,"['b_L -- (b) -- B -- (l) -- l -- [E,l]', 'b_L -- (b) -- B -- (E) -- nu_tau -- [l,l]', 'b_L -- (b) -- B -- (l) -- e -- [l,E]']","['t_L -- (t) -- B -- (l) -- l -- [E,l]', 't_L -- (t) -- B -- (E) -- nu_tau -- [l,l]', 't_L -- (t) -- B -- (l) -- e -- [l,E]']",tbllllE, 1b + 2l + MET, 1t + 2l + MET, 1t + 1b + 4l + MET
L L E,B,B,llE,bbllE,"['B -- (l) -- l -- [E,l]', 'B -- (E) -- nu -- (l) -- W^+ -- (E) -- l -- [E,l]', 'B -- (E) -- nu -- [l,l]', 'B -- (l) -- e -- [l,E]']","['B -- (b) -- b_L -- (b) -- W^0 -- (l) -- l -- [E,l]', 'B -- (b) -- b_L -- (b) -- W^0 -- (E) -- nu -- [l,l]']",bbllllE, 2l + MET, 2b + 2l + MET, 2b + 4l + MET
L L E,B,B,bbllE,llE,"['B -- (b) -- b_L -- (b) -- W^0 -- (l) -- l -- [E,l]', 'B -- (b) -- b_L -- (b) -- W^0 -- (E) -- nu -- [l,l]']","['B -- (l) -- l -- [E,l]', 'B -- (E) -- nu -- (l) -- W^+ -- (E) -- l -- [E,l]', 'B -- (E) -- nu -- [l,l]', 'B -- (l) -- e -- [l,E]']",bbllllE, 2b + 2l + MET, 2l + MET, 2b + 4l + MET
L L E,W^0,W^0,llE,bbllE,"['W^0 -- (l) -- l -- [E,l]', 'W^0 -- (E) -- nu -- (E) -- B -- (l) -- l -- [E,l]', 'W^0 -- (E) -- nu -- [l,l]', 'W^0 -- (E) -- nu -- (E) -- B -- (l) -- e -- [l,E]']","['W^0 -- (b) -- b_L -- (b) -- B -- (l) -- l -- [E,l]', 'W^0 -- (b) -- b_L -- (b) -- B -- (E) -- nu -- [l,l]', 'W^0 -- (b) -- b_L -- (b) -- B -- (l) -- e -- [l,E]']",bbllllE, 2l + MET, 2b + 2l + MET, 2b + 4l + MET
