CAT A,CAT B,LSP A,LSP B,Signature A,Signature B,Chain A,Chain B,Signatures,Signature A (ER),Signature B (ER),Signatures (ER)
L_3 Q_3 D_3,U D_3 D_3,W^0,W^0,vbbX,bbjjj,"['W^0 -- (v) -- H^0 -- (b) -- b -- [X,b]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- u -- [b,b]']",vbbbbjjjX, 2b + 1v + MET, 3j_l + 2b, 3j_l + 4b + 1v + MET
L_3 Q_3 D_3,U D_3 D_3,W^0,W^0,vbbX,bbjll,"['W^0 -- (v) -- H^0 -- (b) -- b -- [X,b]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- u -- [b,b]']",vbbbbjllX, 2b + 1v + MET, 1j_l + 2b + 2l, 1j_l + 4b + 2l + 1v + MET
L_3 Q_3 D_3,U D_3 D_3,W^0,W^0,vbbX,bbbbj,"['W^0 -- (v) -- H^0 -- (b) -- b -- [X,b]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- u -- [b,b]']",vbbbbbbjX, 2b + 1v + MET, 1j_l + 4b, 1j_l + 6b + 1v + MET
L_3 Q_3 D_3,U D_3 D_3,W^0,W^0,vbbX,vtbj,"['W^0 -- (v) -- H^0 -- (b) -- b -- [X,b]']","['W^0 -- (v) -- H^+ -- (t) -- b -- [j,b]', 'W^0 -- (v) -- H^+ -- (t) -- b -- [j,b]']",vvtbbbjX, 2b + 1v + MET, 1j_l + 1t + 1b + 1v, 1j_l + 1t + 3b + 2v + MET
L_3 Q_3 D_3,U D_3 D_3,W^0,W^0,vbbX,ttbbj,"['W^0 -- (v) -- H^0 -- (b) -- b -- [X,b]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- u -- [b,b]']",vttbbbbjX, 2b + 1v + MET, 1j_l + 2t + 2b, 1j_l + 2t + 4b + 1v + MET
L_3 Q_3 D_3,U D_3 D_3,W^0,W^0,bbX,vvbbj,"['W^0 -- (X) -- nu_tau -- [b,b]', 'W^0 -- (b) -- b_L -- [X,b]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [b,b]']",vvbbbbjX, 2b + MET, 1j_l + 2b + 2v, 1j_l + 4b + 2v + MET
L_3 Q_3 D_3,U D_3 D_3,W^0,W^0,bbX,bbjX,"['W^0 -- (X) -- nu_tau -- [b,b]', 'W^0 -- (b) -- b_L -- [X,b]']","['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [b,b]']",bbbbjX, 2b + MET, 1j_l + 2b + MET, 1j_l + 4b + MET
L_3 Q_3 D_3,U D_3 D_3,W^0,W^0,bbX,vbbj,"['W^0 -- (X) -- nu_tau -- [b,b]', 'W^0 -- (b) -- b_L -- [X,b]']","['W^0 -- (v) -- H^0 -- (b) -- b -- [j,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [j,b]']",vbbbbjX, 2b + MET, 1j_l + 2b + 1v, 1j_l + 4b + 1v + MET
L_3 Q_3 D_3,U D_3 D_3,W^0,W^0,bbX,bbjTT,"['W^0 -- (X) -- nu_tau -- [b,b]', 'W^0 -- (b) -- b_L -- [X,b]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- u -- [b,b]']",bbbbjTTX, 2b + MET, 1j_l + 2b + 2tau, 1j_l + 4b + 2tau + MET
L_3 Q_3 D_3,U D_3 D_3,W^0,W^0,bbX,bbjjj,"['W^0 -- (X) -- nu_tau -- [b,b]', 'W^0 -- (b) -- b_L -- [X,b]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- u -- [b,b]']",bbbbjjjX, 2b + MET, 3j_l + 2b, 3j_l + 4b + MET
L_3 Q_3 D_3,U D_3 D_3,W^0,W^0,bbX,bbjll,"['W^0 -- (X) -- nu_tau -- [b,b]', 'W^0 -- (b) -- b_L -- [X,b]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- u -- [b,b]']",bbbbjllX, 2b + MET, 1j_l + 2b + 2l, 1j_l + 4b + 2l + MET
