CAT A,CAT B,LSP A,LSP B,Signature A,Signature B,Chain A,Chain B,Signatures,Signature A (ER),Signature B (ER),Signatures (ER)
L_3 L E,U D_3 D,W^0,W^+,bbllX,tbbjj,"['W^0 -- (b) -- b_L -- (b) -- B -- (l) -- e -- [l,X]']","['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- u -- [j,b]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,b]']",tbbbbjjllX, 2b + 2l + MET, 2j_l + 1t + 2b, 2j_l + 1t + 4b + 2l + MET
L_3 L E,U D_3 D,W^0,W^+,bbllX,vvbjj,"['W^0 -- (b) -- b_L -- (b) -- B -- (l) -- e -- [l,X]']","['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,b]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,b]']",vvbbbjjllX, 2b + 2l + MET, 2j_l + 1b + 2v, 2j_l + 3b + 2l + 2v + MET
L_3 L E,U D_3 D,W^0,W^+,bbllX,bjjjj,"['W^0 -- (b) -- b_L -- (b) -- B -- (l) -- e -- [l,X]']","['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,b]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,b]']",bbbjjjjllX, 2b + 2l + MET, 4j_l + 1b, 4j_l + 3b + 2l + MET
L_3 L E,U D_3 D,W^0,W^+,bbllX,vtjj,"['W^0 -- (b) -- b_L -- (b) -- B -- (l) -- e -- [l,X]']","['W^+ -- (v) -- H^+ -- (t) -- b -- [j,j]']",vtbbjjllX, 2b + 2l + MET, 2j_l + 1t + 1v, 2j_l + 1t + 2b + 2l + 1v + MET
L_3 L E,U D_3 D,W^0,W^+,bbllX,bjjlX,"['W^0 -- (b) -- b_L -- (b) -- B -- (l) -- e -- [l,X]']","['W^+ -- (X) -- l -- (l) -- B -- (j) -- u -- [j,b]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,b]']",bbbjjlllX, 2b + 2l + MET, 2j_l + 1b + 1l + MET, 2j_l + 3b + 3l + MET
L_3 L E,U D_3 D,W^0,W^0,jjllX,vbjj,"['W^0 -- (j) -- q -- (j) -- B -- (l) -- e -- [l,X]']","['W^0 -- (v) -- H^0 -- (b) -- b -- [j,j]']",vbjjjjllX, 2j_l + 2l + MET, 2j_l + 1b + 1v, 4j_l + 1b + 2l + 1v + MET
L_3 L E,U D_3 D,W^0,W^0,jjllX,bjjTT,"['W^0 -- (j) -- q -- (j) -- B -- (l) -- e -- [l,X]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- u -- [j,b]', 'W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [j,b]']",bjjjjTTllX, 2j_l + 2l + MET, 2j_l + 1b + 2tau, 4j_l + 1b + 2l + 2tau + MET
L_3 L E,U D_3 D,W^0,W^0,jjllX,ttbjj,"['W^0 -- (j) -- q -- (j) -- B -- (l) -- e -- [l,X]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- u -- [j,b]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,b]']",ttbjjjjllX, 2j_l + 2l + MET, 2j_l + 2t + 1b, 4j_l + 2t + 1b + 2l + MET
L_3 L E,U D_3 D,W^0,W^0,jjllX,bjjX,"['W^0 -- (j) -- q -- (j) -- B -- (l) -- e -- [l,X]']","['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,b]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,b]']",bjjjjllX, 2j_l + 2l + MET, 2j_l + 1b + MET, 4j_l + 1b + 2l + MET
L_3 L E,U D_3 D,W^0,W^0,jjllX,vvbjj,"['W^0 -- (j) -- q -- (j) -- B -- (l) -- e -- [l,X]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,b]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,b]']",vvbjjjjllX, 2j_l + 2l + MET, 2j_l + 1b + 2v, 4j_l + 1b + 2l + 2v + MET
L_3 L E,U D_3 D,W^0,W^0,jjllX,bjjll,"['W^0 -- (j) -- q -- (j) -- B -- (l) -- e -- [l,X]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- u -- [j,b]', 'W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [j,b]']",bjjjjllllX, 2j_l + 2l + MET, 2j_l + 1b + 2l, 4j_l + 1b + 4l + MET
L_3 L E,U D_3 D,W^0,W^0,jjllX,bjjjj,"['W^0 -- (j) -- q -- (j) -- B -- (l) -- e -- [l,X]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- u -- [j,b]', 'W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [j,b]']",bjjjjjjllX, 2j_l + 2l + MET, 4j_l + 1b, 6j_l + 1b + 2l + MET
L_3 L E,U D_3 D,W^0,W^0,jjllX,bbbjj,"['W^0 -- (j) -- q -- (j) -- B -- (l) -- e -- [l,X]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- u -- [j,b]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [j,b]']",bbbjjjjllX, 2j_l + 2l + MET, 2j_l + 3b, 4j_l + 3b + 2l + MET
L_3 L E,U D_3 D,W^0,W^0,jjllX,vtjj,"['W^0 -- (j) -- q -- (j) -- B -- (l) -- e -- [l,X]']","['W^0 -- (v) -- H^+ -- (t) -- b -- [j,j]']",vtjjjjllX, 2j_l + 2l + MET, 2j_l + 1t + 1v, 4j_l + 1t + 2l + 1v + MET
L_3 L E,U D_3 D,W^0,W^0,ttllX,vbjj,"['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,X]']","['W^0 -- (v) -- H^0 -- (b) -- b -- [j,j]']",vttbjjllX, 2t + 2l + MET, 2j_l + 1b + 1v, 2j_l + 2t + 1b + 2l + 1v + MET
L_3 L E,U D_3 D,W^0,W^0,ttllX,bjjTT,"['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,X]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- u -- [j,b]', 'W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [j,b]']",ttbjjTTllX, 2t + 2l + MET, 2j_l + 1b + 2tau, 2j_l + 2t + 1b + 2l + 2tau + MET
L_3 L E,U D_3 D,W^0,W^0,ttllX,ttbjj,"['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,X]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- u -- [j,b]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,b]']",ttttbjjllX, 2t + 2l + MET, 2j_l + 2t + 1b, 2j_l + 4t + 1b + 2l + MET
L_3 L E,U D_3 D,W^0,W^0,ttllX,bjjX,"['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,X]']","['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,b]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,b]']",ttbjjllX, 2t + 2l + MET, 2j_l + 1b + MET, 2j_l + 2t + 1b + 2l + MET
L_3 L E,U D_3 D,W^0,W^0,ttllX,vvbjj,"['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,X]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,b]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,b]']",vvttbjjllX, 2t + 2l + MET, 2j_l + 1b + 2v, 2j_l + 2t + 1b + 2l + 2v + MET
L_3 L E,U D_3 D,W^0,W^0,ttllX,bjjll,"['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,X]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- u -- [j,b]', 'W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [j,b]']",ttbjjllllX, 2t + 2l + MET, 2j_l + 1b + 2l, 2j_l + 2t + 1b + 4l + MET
L_3 L E,U D_3 D,W^0,W^0,ttllX,bjjjj,"['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,X]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- u -- [j,b]', 'W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [j,b]']",ttbjjjjllX, 2t + 2l + MET, 4j_l + 1b, 4j_l + 2t + 1b + 2l + MET
L_3 L E,U D_3 D,W^0,W^0,ttllX,bbbjj,"['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,X]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- u -- [j,b]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [j,b]']",ttbbbjjllX, 2t + 2l + MET, 2j_l + 3b, 2j_l + 2t + 3b + 2l + MET
L_3 L E,U D_3 D,W^0,W^0,ttllX,vtjj,"['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,X]']","['W^0 -- (v) -- H^+ -- (t) -- b -- [j,j]']",vtttjjllX, 2t + 2l + MET, 2j_l + 1t + 1v, 2j_l + 3t + 2l + 1v + MET
L_3 L E,U D_3 D,W^0,W^0,TTllX,vbjj,"['W^0 -- (T) -- tau_L -- (T) -- B -- (l) -- e -- [l,X]']","['W^0 -- (v) -- H^0 -- (b) -- b -- [j,j]']",vbjjTTllX, 2l + 2tau + MET, 2j_l + 1b + 1v, 2j_l + 1b + 2l + 2tau + 1v + MET
L_3 L E,U D_3 D,W^0,W^0,TTllX,bjjTT,"['W^0 -- (T) -- tau_L -- (T) -- B -- (l) -- e -- [l,X]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- u -- [j,b]', 'W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [j,b]']",bjjTTTTllX, 2l + 2tau + MET, 2j_l + 1b + 2tau, 2j_l + 1b + 2l + 4tau + MET
L_3 L E,U D_3 D,W^0,W^0,TTllX,ttbjj,"['W^0 -- (T) -- tau_L -- (T) -- B -- (l) -- e -- [l,X]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- u -- [j,b]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,b]']",ttbjjTTllX, 2l + 2tau + MET, 2j_l + 2t + 1b, 2j_l + 2t + 1b + 2l + 2tau + MET
L_3 L E,U D_3 D,W^0,W^0,TTllX,bjjX,"['W^0 -- (T) -- tau_L -- (T) -- B -- (l) -- e -- [l,X]']","['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,b]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,b]']",bjjTTllX, 2l + 2tau + MET, 2j_l + 1b + MET, 2j_l + 1b + 2l + 2tau + MET
L_3 L E,U D_3 D,W^0,W^0,TTllX,vvbjj,"['W^0 -- (T) -- tau_L -- (T) -- B -- (l) -- e -- [l,X]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,b]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,b]']",vvbjjTTllX, 2l + 2tau + MET, 2j_l + 1b + 2v, 2j_l + 1b + 2l + 2tau + 2v + MET
L_3 L E,U D_3 D,W^0,W^0,TTllX,bjjll,"['W^0 -- (T) -- tau_L -- (T) -- B -- (l) -- e -- [l,X]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- u -- [j,b]', 'W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [j,b]']",bjjTTllllX, 2l + 2tau + MET, 2j_l + 1b + 2l, 2j_l + 1b + 4l + 2tau + MET
L_3 L E,U D_3 D,W^0,W^0,TTllX,bjjjj,"['W^0 -- (T) -- tau_L -- (T) -- B -- (l) -- e -- [l,X]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- u -- [j,b]', 'W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [j,b]']",bjjjjTTllX, 2l + 2tau + MET, 4j_l + 1b, 4j_l + 1b + 2l + 2tau + MET
L_3 L E,U D_3 D,W^0,W^0,TTllX,bbbjj,"['W^0 -- (T) -- tau_L -- (T) -- B -- (l) -- e -- [l,X]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- u -- [j,b]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [j,b]']",bbbjjTTllX, 2l + 2tau + MET, 2j_l + 3b, 2j_l + 3b + 2l + 2tau + MET
L_3 L E,U D_3 D,W^0,W^0,TTllX,vtjj,"['W^0 -- (T) -- tau_L -- (T) -- B -- (l) -- e -- [l,X]']","['W^0 -- (v) -- H^+ -- (t) -- b -- [j,j]']",vtjjTTllX, 2l + 2tau + MET, 2j_l + 1t + 1v, 2j_l + 1t + 2l + 2tau + 1v + MET
L_3 L E,U D_3 D,W^0,W^0,vvllX,vbjj,"['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [l,X]']","['W^0 -- (v) -- H^0 -- (b) -- b -- [j,j]']",vvvbjjllX, 2l + 2v + MET, 2j_l + 1b + 1v, 2j_l + 1b + 2l + 3v + MET
L_3 L E,U D_3 D,W^0,W^0,vvllX,bjjTT,"['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [l,X]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- u -- [j,b]', 'W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [j,b]']",vvbjjTTllX, 2l + 2v + MET, 2j_l + 1b + 2tau, 2j_l + 1b + 2l + 2tau + 2v + MET
L_3 L E,U D_3 D,W^0,W^0,vvllX,ttbjj,"['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [l,X]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- u -- [j,b]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,b]']",vvttbjjllX, 2l + 2v + MET, 2j_l + 2t + 1b, 2j_l + 2t + 1b + 2l + 2v + MET
L_3 L E,U D_3 D,W^0,W^0,vvllX,bjjX,"['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [l,X]']","['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,b]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,b]']",vvbjjllX, 2l + 2v + MET, 2j_l + 1b + MET, 2j_l + 1b + 2l + 2v + MET
L_3 L E,U D_3 D,W^0,W^0,vvllX,vvbjj,"['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [l,X]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,b]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,b]']",vvvvbjjllX, 2l + 2v + MET, 2j_l + 1b + 2v, 2j_l + 1b + 2l + 4v + MET
L_3 L E,U D_3 D,W^0,W^0,vvllX,bjjll,"['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [l,X]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- u -- [j,b]', 'W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [j,b]']",vvbjjllllX, 2l + 2v + MET, 2j_l + 1b + 2l, 2j_l + 1b + 4l + 2v + MET
L_3 L E,U D_3 D,W^0,W^0,vvllX,bjjjj,"['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [l,X]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- u -- [j,b]', 'W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [j,b]']",vvbjjjjllX, 2l + 2v + MET, 4j_l + 1b, 4j_l + 1b + 2l + 2v + MET
L_3 L E,U D_3 D,W^0,W^0,vvllX,bbbjj,"['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [l,X]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- u -- [j,b]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [j,b]']",vvbbbjjllX, 2l + 2v + MET, 2j_l + 3b, 2j_l + 3b + 2l + 2v + MET
L_3 L E,U D_3 D,W^0,W^0,vvllX,vtjj,"['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [l,X]']","['W^0 -- (v) -- H^+ -- (t) -- b -- [j,j]']",vvvtjjllX, 2l + 2v + MET, 2j_l + 1t + 1v, 2j_l + 1t + 2l + 3v + MET
L_3 L E,U D_3 D,W^0,W^0,vvTlX,vbjj,"['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [T,X]']","['W^0 -- (v) -- H^0 -- (b) -- b -- [j,j]']",vvvbjjTlX, 1l + 1tau + 2v + MET, 2j_l + 1b + 1v, 2j_l + 1b + 1l + 1tau + 3v + MET
L_3 L E,U D_3 D,W^0,W^0,vvTlX,bjjTT,"['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [T,X]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- u -- [j,b]', 'W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [j,b]']",vvbjjTTTlX, 1l + 1tau + 2v + MET, 2j_l + 1b + 2tau, 2j_l + 1b + 1l + 3tau + 2v + MET
L_3 L E,U D_3 D,W^0,W^0,vvTlX,ttbjj,"['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [T,X]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- u -- [j,b]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,b]']",vvttbjjTlX, 1l + 1tau + 2v + MET, 2j_l + 2t + 1b, 2j_l + 2t + 1b + 1l + 1tau + 2v + MET
L_3 L E,U D_3 D,W^0,W^0,vvTlX,bjjX,"['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [T,X]']","['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,b]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,b]']",vvbjjTlX, 1l + 1tau + 2v + MET, 2j_l + 1b + MET, 2j_l + 1b + 1l + 1tau + 2v + MET
L_3 L E,U D_3 D,W^0,W^0,vvTlX,vvbjj,"['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [T,X]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,b]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,b]']",vvvvbjjTlX, 1l + 1tau + 2v + MET, 2j_l + 1b + 2v, 2j_l + 1b + 1l + 1tau + 4v + MET
L_3 L E,U D_3 D,W^0,W^0,vvTlX,bjjll,"['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [T,X]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- u -- [j,b]', 'W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [j,b]']",vvbjjTlllX, 1l + 1tau + 2v + MET, 2j_l + 1b + 2l, 2j_l + 1b + 3l + 1tau + 2v + MET
L_3 L E,U D_3 D,W^0,W^0,vvTlX,bjjjj,"['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [T,X]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- u -- [j,b]', 'W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [j,b]']",vvbjjjjTlX, 1l + 1tau + 2v + MET, 4j_l + 1b, 4j_l + 1b + 1l + 1tau + 2v + MET
L_3 L E,U D_3 D,W^0,W^0,vvTlX,bbbjj,"['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [T,X]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- u -- [j,b]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [j,b]']",vvbbbjjTlX, 1l + 1tau + 2v + MET, 2j_l + 3b, 2j_l + 3b + 1l + 1tau + 2v + MET
L_3 L E,U D_3 D,W^0,W^0,vvTlX,vtjj,"['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [T,X]']","['W^0 -- (v) -- H^+ -- (t) -- b -- [j,j]']",vvvtjjTlX, 1l + 1tau + 2v + MET, 2j_l + 1t + 1v, 2j_l + 1t + 1l + 1tau + 3v + MET
L_3 L E,U D_3 D,W^0,W^0,llX,vbjj,"['W^0 -- (l) -- l -- [X,l]', 'W^0 -- (X) -- nu_tau -- [l,l]', 'W^0 -- (X) -- nu -- (X) -- B -- (l) -- e -- [l,X]']","['W^0 -- (v) -- H^0 -- (b) -- b -- [j,j]']",vbjjllX, 2l + MET, 2j_l + 1b + 1v, 2j_l + 1b + 2l + 1v + MET
L_3 L E,U D_3 D,W^0,W^0,llX,bjjTT,"['W^0 -- (l) -- l -- [X,l]', 'W^0 -- (X) -- nu_tau -- [l,l]', 'W^0 -- (X) -- nu -- (X) -- B -- (l) -- e -- [l,X]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- u -- [j,b]', 'W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [j,b]']",bjjTTllX, 2l + MET, 2j_l + 1b + 2tau, 2j_l + 1b + 2l + 2tau + MET
L_3 L E,U D_3 D,W^0,W^0,llX,ttbjj,"['W^0 -- (l) -- l -- [X,l]', 'W^0 -- (X) -- nu_tau -- [l,l]', 'W^0 -- (X) -- nu -- (X) -- B -- (l) -- e -- [l,X]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- u -- [j,b]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,b]']",ttbjjllX, 2l + MET, 2j_l + 2t + 1b, 2j_l + 2t + 1b + 2l + MET
L_3 L E,U D_3 D,W^0,W^0,llX,bjjX,"['W^0 -- (l) -- l -- [X,l]', 'W^0 -- (X) -- nu_tau -- [l,l]', 'W^0 -- (X) -- nu -- (X) -- B -- (l) -- e -- [l,X]']","['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,b]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,b]']",bjjllX, 2l + MET, 2j_l + 1b + MET, 2j_l + 1b + 2l + MET
L_3 L E,U D_3 D,W^0,W^0,llX,vvbjj,"['W^0 -- (l) -- l -- [X,l]', 'W^0 -- (X) -- nu_tau -- [l,l]', 'W^0 -- (X) -- nu -- (X) -- B -- (l) -- e -- [l,X]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,b]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,b]']",vvbjjllX, 2l + MET, 2j_l + 1b + 2v, 2j_l + 1b + 2l + 2v + MET
L_3 L E,U D_3 D,W^0,W^0,llX,bjjll,"['W^0 -- (l) -- l -- [X,l]', 'W^0 -- (X) -- nu_tau -- [l,l]', 'W^0 -- (X) -- nu -- (X) -- B -- (l) -- e -- [l,X]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- u -- [j,b]', 'W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [j,b]']",bjjllllX, 2l + MET, 2j_l + 1b + 2l, 2j_l + 1b + 4l + MET
L_3 L E,U D_3 D,W^0,W^0,llX,bjjjj,"['W^0 -- (l) -- l -- [X,l]', 'W^0 -- (X) -- nu_tau -- [l,l]', 'W^0 -- (X) -- nu -- (X) -- B -- (l) -- e -- [l,X]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- u -- [j,b]', 'W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [j,b]']",bjjjjllX, 2l + MET, 4j_l + 1b, 4j_l + 1b + 2l + MET
L_3 L E,U D_3 D,W^0,W^0,llX,bbbjj,"['W^0 -- (l) -- l -- [X,l]', 'W^0 -- (X) -- nu_tau -- [l,l]', 'W^0 -- (X) -- nu -- (X) -- B -- (l) -- e -- [l,X]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- u -- [j,b]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [j,b]']",bbbjjllX, 2l + MET, 2j_l + 3b, 2j_l + 3b + 2l + MET
L_3 L E,U D_3 D,W^0,W^0,llX,vtjj,"['W^0 -- (l) -- l -- [X,l]', 'W^0 -- (X) -- nu_tau -- [l,l]', 'W^0 -- (X) -- nu -- (X) -- B -- (l) -- e -- [l,X]']","['W^0 -- (v) -- H^+ -- (t) -- b -- [j,j]']",vtjjllX, 2l + MET, 2j_l + 1t + 1v, 2j_l + 1t + 2l + 1v + MET
L_3 L E,U D_3 D,W^0,W^0,TlllX,vbjj,"['W^0 -- (l) -- l -- (l) -- B -- (l) -- e -- [T,X]']","['W^0 -- (v) -- H^0 -- (b) -- b -- [j,j]']",vbjjTlllX, 3l + 1tau + MET, 2j_l + 1b + 1v, 2j_l + 1b + 3l + 1tau + 1v + MET
L_3 L E,U D_3 D,W^0,W^0,TlllX,bjjTT,"['W^0 -- (l) -- l -- (l) -- B -- (l) -- e -- [T,X]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- u -- [j,b]', 'W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [j,b]']",bjjTTTlllX, 3l + 1tau + MET, 2j_l + 1b + 2tau, 2j_l + 1b + 3l + 3tau + MET
L_3 L E,U D_3 D,W^0,W^0,TlllX,ttbjj,"['W^0 -- (l) -- l -- (l) -- B -- (l) -- e -- [T,X]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- u -- [j,b]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,b]']",ttbjjTlllX, 3l + 1tau + MET, 2j_l + 2t + 1b, 2j_l + 2t + 1b + 3l + 1tau + MET
L_3 L E,U D_3 D,W^0,W^0,TlllX,bjjX,"['W^0 -- (l) -- l -- (l) -- B -- (l) -- e -- [T,X]']","['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,b]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,b]']",bjjTlllX, 3l + 1tau + MET, 2j_l + 1b + MET, 2j_l + 1b + 3l + 1tau + MET
L_3 L E,U D_3 D,W^0,W^0,TlllX,vvbjj,"['W^0 -- (l) -- l -- (l) -- B -- (l) -- e -- [T,X]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,b]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,b]']",vvbjjTlllX, 3l + 1tau + MET, 2j_l + 1b + 2v, 2j_l + 1b + 3l + 1tau + 2v + MET
L_3 L E,U D_3 D,W^0,W^0,TlllX,bjjll,"['W^0 -- (l) -- l -- (l) -- B -- (l) -- e -- [T,X]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- u -- [j,b]', 'W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [j,b]']",bjjTlllllX, 3l + 1tau + MET, 2j_l + 1b + 2l, 2j_l + 1b + 5l + 1tau + MET
L_3 L E,U D_3 D,W^0,W^0,TlllX,bjjjj,"['W^0 -- (l) -- l -- (l) -- B -- (l) -- e -- [T,X]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- u -- [j,b]', 'W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [j,b]']",bjjjjTlllX, 3l + 1tau + MET, 4j_l + 1b, 4j_l + 1b + 3l + 1tau + MET
L_3 L E,U D_3 D,W^0,W^0,TlllX,bbbjj,"['W^0 -- (l) -- l -- (l) -- B -- (l) -- e -- [T,X]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- u -- [j,b]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [j,b]']",bbbjjTlllX, 3l + 1tau + MET, 2j_l + 3b, 2j_l + 3b + 3l + 1tau + MET
L_3 L E,U D_3 D,W^0,W^0,TlllX,vtjj,"['W^0 -- (l) -- l -- (l) -- B -- (l) -- e -- [T,X]']","['W^0 -- (v) -- H^+ -- (t) -- b -- [j,j]']",vtjjTlllX, 3l + 1tau + MET, 2j_l + 1t + 1v, 2j_l + 1t + 3l + 1tau + 1v + MET
