CAT A,CAT B,LSP A,LSP B,Signature A,Signature B,Chain A,Chain B,Signatures,Signature A (ER),Signature B (ER),Signatures (ER)
U_3 D_3 D_3,L_3 Q_3 D,W^+,W^0,vtbb,tjTTT,"['W^+ -- (v) -- H^0 -- (t) -- t -- [b,b]', 'W^+ -- (v) -- H^0 -- (b) -- b -- [t,b]', 'W^+ -- (v) -- H^0 -- (b) -- b -- [t,b]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [T,t]']",vttbbjTTT, 1t + 2b + 1v, 1j_l + 1t + 3tau, 1j_l + 2t + 2b + 3tau + 1v
U_3 D_3 D_3,L_3 Q_3 D,W^+,W^0,vtbb,bjllX,"['W^+ -- (v) -- H^0 -- (t) -- t -- [b,b]', 'W^+ -- (v) -- H^0 -- (b) -- b -- [t,b]', 'W^+ -- (v) -- H^0 -- (b) -- b -- [t,b]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [X,b]']",vtbbbjllX, 1t + 2b + 1v, 1j_l + 1b + 2l + MET, 1j_l + 1t + 3b + 2l + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^+,W^0,vtbb,bjX,"['W^+ -- (v) -- H^0 -- (t) -- t -- [b,b]', 'W^+ -- (v) -- H^0 -- (b) -- b -- [t,b]', 'W^+ -- (v) -- H^0 -- (b) -- b -- [t,b]']","['W^0 -- (X) -- nu_tau -- [b,j]', 'W^0 -- (b) -- b_L -- [X,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [X,b]']",vtbbbjX, 1t + 2b + 1v, 1j_l + 1b + MET, 1j_l + 1t + 3b + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^+,W^0,vtbb,ttbjX,"['W^+ -- (v) -- H^0 -- (t) -- t -- [b,b]', 'W^+ -- (v) -- H^0 -- (b) -- b -- [t,b]', 'W^+ -- (v) -- H^0 -- (b) -- b -- [t,b]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [X,b]']",vtttbbbjX, 1t + 2b + 1v, 1j_l + 2t + 1b + MET, 1j_l + 3t + 3b + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^+,W^0,vtbb,vvtjT,"['W^+ -- (v) -- H^0 -- (t) -- t -- [b,b]', 'W^+ -- (v) -- H^0 -- (b) -- b -- [t,b]', 'W^+ -- (v) -- H^0 -- (b) -- b -- [t,b]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [T,t]']",vvvttbbjT, 1t + 2b + 1v, 1j_l + 1t + 1tau + 2v, 1j_l + 2t + 2b + 1tau + 3v
U_3 D_3 D_3,L_3 Q_3 D,W^+,W^0,vtbb,tjT,"['W^+ -- (v) -- H^0 -- (t) -- t -- [b,b]', 'W^+ -- (v) -- H^0 -- (b) -- b -- [t,b]', 'W^+ -- (v) -- H^0 -- (b) -- b -- [t,b]']","['W^0 -- (T) -- tau_L -- [t,j]', 'W^0 -- (t) -- t_L -- [T,j]']",vttbbjT, 1t + 2b + 1v, 1j_l + 1t + 1tau, 1j_l + 2t + 2b + 1tau + 1v
U_3 D_3 D_3,L_3 Q_3 D,W^+,W^0,vtbb,bjTTX,"['W^+ -- (v) -- H^0 -- (t) -- t -- [b,b]', 'W^+ -- (v) -- H^0 -- (b) -- b -- [t,b]', 'W^+ -- (v) -- H^0 -- (b) -- b -- [t,b]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [X,b]']",vtbbbjTTX, 1t + 2b + 1v, 1j_l + 1b + 2tau + MET, 1j_l + 1t + 3b + 2tau + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^+,W^0,vtbb,vvbjX,"['W^+ -- (v) -- H^0 -- (t) -- t -- [b,b]', 'W^+ -- (v) -- H^0 -- (b) -- b -- [t,b]', 'W^+ -- (v) -- H^0 -- (b) -- b -- [t,b]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [X,b]']",vvvtbbbjX, 1t + 2b + 1v, 1j_l + 1b + 2v + MET, 1j_l + 1t + 3b + 3v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^+,W^0,vtbb,bjjjX,"['W^+ -- (v) -- H^0 -- (t) -- t -- [b,b]', 'W^+ -- (v) -- H^0 -- (b) -- b -- [t,b]', 'W^+ -- (v) -- H^0 -- (b) -- b -- [t,b]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [X,b]']",vtbbbjjjX, 1t + 2b + 1v, 3j_l + 1b + MET, 3j_l + 1t + 3b + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^+,W^0,vbbb,bbbjX,"['W^+ -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [X,b]']",vbbbbbbjX, 3b + 1v, 1j_l + 3b + MET, 1j_l + 6b + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^+,W^0,vbbb,tttjT,"['W^+ -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [T,t]']",vtttbbbjT, 3b + 1v, 1j_l + 3t + 1tau, 1j_l + 3t + 3b + 1tau + 1v
U_3 D_3 D_3,L_3 Q_3 D,W^+,W^0,vbbb,tjTX,"['W^+ -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [T,t]']",vtbbbjTX, 3b + 1v, 1j_l + 1t + 1tau + MET, 1j_l + 1t + 3b + 1tau + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^+,W^0,vbbb,tbbjT,"['W^+ -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [T,t]']",vtbbbbbjT, 3b + 1v, 1j_l + 1t + 2b + 1tau, 1j_l + 1t + 5b + 1tau + 1v
U_3 D_3 D_3,L_3 Q_3 D,W^+,W^0,vbbb,tjTll,"['W^+ -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [T,t]']",vtbbbjTll, 3b + 1v, 1j_l + 1t + 2l + 1tau, 1j_l + 1t + 3b + 2l + 1tau + 1v
U_3 D_3 D_3,L_3 Q_3 D,W^+,W^0,vbbb,tjjjT,"['W^+ -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [T,t]']",vtbbbjjjT, 3b + 1v, 3j_l + 1t + 1tau, 3j_l + 1t + 3b + 1tau + 1v
U_3 D_3 D_3,L_3 Q_3 D,W^+,W^0,vbbb,tjTTT,"['W^+ -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [T,t]']",vtbbbjTTT, 3b + 1v, 1j_l + 1t + 3tau, 1j_l + 1t + 3b + 3tau + 1v
U_3 D_3 D_3,L_3 Q_3 D,W^+,W^0,vbbb,bjllX,"['W^+ -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [X,b]']",vbbbbjllX, 3b + 1v, 1j_l + 1b + 2l + MET, 1j_l + 4b + 2l + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^+,W^0,vbbb,bjX,"['W^+ -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (X) -- nu_tau -- [b,j]', 'W^0 -- (b) -- b_L -- [X,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [X,b]']",vbbbbjX, 3b + 1v, 1j_l + 1b + MET, 1j_l + 4b + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^+,W^0,vbbb,ttbjX,"['W^+ -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [X,b]']",vttbbbbjX, 3b + 1v, 1j_l + 2t + 1b + MET, 1j_l + 2t + 4b + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^+,W^0,vbbb,vvtjT,"['W^+ -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [T,t]']",vvvtbbbjT, 3b + 1v, 1j_l + 1t + 1tau + 2v, 1j_l + 1t + 3b + 1tau + 3v
U_3 D_3 D_3,L_3 Q_3 D,W^+,W^0,vbbb,tjT,"['W^+ -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (T) -- tau_L -- [t,j]', 'W^0 -- (t) -- t_L -- [T,j]']",vtbbbjT, 3b + 1v, 1j_l + 1t + 1tau, 1j_l + 1t + 3b + 1tau + 1v
U_3 D_3 D_3,L_3 Q_3 D,W^+,W^0,vbbb,bjTTX,"['W^+ -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [X,b]']",vbbbbjTTX, 3b + 1v, 1j_l + 1b + 2tau + MET, 1j_l + 4b + 2tau + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^+,W^0,vbbb,vvbjX,"['W^+ -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [X,b]']",vvvbbbbjX, 3b + 1v, 1j_l + 1b + 2v + MET, 1j_l + 4b + 3v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^+,W^0,vbbb,bjjjX,"['W^+ -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [X,b]']",vbbbbjjjX, 3b + 1v, 3j_l + 1b + MET, 3j_l + 4b + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vttb,bbbjX,"['W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]', 'W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [X,b]']",vttbbbbjX, 2t + 1b + 1v, 1j_l + 3b + MET, 1j_l + 2t + 4b + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vttb,tttjT,"['W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]', 'W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [T,t]']",vtttttbjT, 2t + 1b + 1v, 1j_l + 3t + 1tau, 1j_l + 5t + 1b + 1tau + 1v
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vttb,tjTX,"['W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]', 'W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]']","['W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [T,t]']",vtttbjTX, 2t + 1b + 1v, 1j_l + 1t + 1tau + MET, 1j_l + 3t + 1b + 1tau + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vttb,tbbjT,"['W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]', 'W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [T,t]']",vtttbbbjT, 2t + 1b + 1v, 1j_l + 1t + 2b + 1tau, 1j_l + 3t + 3b + 1tau + 1v
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vttb,tjTll,"['W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]', 'W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [T,t]']",vtttbjTll, 2t + 1b + 1v, 1j_l + 1t + 2l + 1tau, 1j_l + 3t + 1b + 2l + 1tau + 1v
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vttb,tjjjT,"['W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]', 'W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [T,t]']",vtttbjjjT, 2t + 1b + 1v, 3j_l + 1t + 1tau, 3j_l + 3t + 1b + 1tau + 1v
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vttb,tjTTT,"['W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]', 'W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [T,t]']",vtttbjTTT, 2t + 1b + 1v, 1j_l + 1t + 3tau, 1j_l + 3t + 1b + 3tau + 1v
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vttb,bjllX,"['W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]', 'W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [X,b]']",vttbbjllX, 2t + 1b + 1v, 1j_l + 1b + 2l + MET, 1j_l + 2t + 2b + 2l + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vttb,bjX,"['W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]', 'W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]']","['W^0 -- (X) -- nu_tau -- [b,j]', 'W^0 -- (b) -- b_L -- [X,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [X,b]']",vttbbjX, 2t + 1b + 1v, 1j_l + 1b + MET, 1j_l + 2t + 2b + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vttb,ttbjX,"['W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]', 'W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [X,b]']",vttttbbjX, 2t + 1b + 1v, 1j_l + 2t + 1b + MET, 1j_l + 4t + 2b + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vttb,vvtjT,"['W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]', 'W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [T,t]']",vvvtttbjT, 2t + 1b + 1v, 1j_l + 1t + 1tau + 2v, 1j_l + 3t + 1b + 1tau + 3v
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vttb,tjT,"['W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]', 'W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]']","['W^0 -- (T) -- tau_L -- [t,j]', 'W^0 -- (t) -- t_L -- [T,j]']",vtttbjT, 2t + 1b + 1v, 1j_l + 1t + 1tau, 1j_l + 3t + 1b + 1tau + 1v
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vttb,bjTTX,"['W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]', 'W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [X,b]']",vttbbjTTX, 2t + 1b + 1v, 1j_l + 1b + 2tau + MET, 1j_l + 2t + 2b + 2tau + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vttb,vvbjX,"['W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]', 'W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [X,b]']",vvvttbbjX, 2t + 1b + 1v, 1j_l + 1b + 2v + MET, 1j_l + 2t + 2b + 3v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vttb,bjjjX,"['W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]', 'W^0 -- (v) -- H^+ -- (t) -- b -- [t,b]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [X,b]']",vttbbjjjX, 2t + 1b + 1v, 3j_l + 1b + MET, 3j_l + 2t + 2b + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vtbb,bbbjX,"['W^0 -- (v) -- H^0 -- (t) -- t -- [b,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [X,b]']",vtbbbbbjX, 1t + 2b + 1v, 1j_l + 3b + MET, 1j_l + 1t + 5b + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vtbb,tttjT,"['W^0 -- (v) -- H^0 -- (t) -- t -- [b,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [T,t]']",vttttbbjT, 1t + 2b + 1v, 1j_l + 3t + 1tau, 1j_l + 4t + 2b + 1tau + 1v
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vtbb,tjTX,"['W^0 -- (v) -- H^0 -- (t) -- t -- [b,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]']","['W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [T,t]']",vttbbjTX, 1t + 2b + 1v, 1j_l + 1t + 1tau + MET, 1j_l + 2t + 2b + 1tau + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vtbb,tbbjT,"['W^0 -- (v) -- H^0 -- (t) -- t -- [b,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [T,t]']",vttbbbbjT, 1t + 2b + 1v, 1j_l + 1t + 2b + 1tau, 1j_l + 2t + 4b + 1tau + 1v
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vtbb,tjTll,"['W^0 -- (v) -- H^0 -- (t) -- t -- [b,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [T,t]']",vttbbjTll, 1t + 2b + 1v, 1j_l + 1t + 2l + 1tau, 1j_l + 2t + 2b + 2l + 1tau + 1v
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vtbb,tjjjT,"['W^0 -- (v) -- H^0 -- (t) -- t -- [b,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [T,t]']",vttbbjjjT, 1t + 2b + 1v, 3j_l + 1t + 1tau, 3j_l + 2t + 2b + 1tau + 1v
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vtbb,tjTTT,"['W^0 -- (v) -- H^0 -- (t) -- t -- [b,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [T,t]']",vttbbjTTT, 1t + 2b + 1v, 1j_l + 1t + 3tau, 1j_l + 2t + 2b + 3tau + 1v
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vtbb,bjllX,"['W^0 -- (v) -- H^0 -- (t) -- t -- [b,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [X,b]']",vtbbbjllX, 1t + 2b + 1v, 1j_l + 1b + 2l + MET, 1j_l + 1t + 3b + 2l + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vtbb,bjX,"['W^0 -- (v) -- H^0 -- (t) -- t -- [b,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]']","['W^0 -- (X) -- nu_tau -- [b,j]', 'W^0 -- (b) -- b_L -- [X,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [X,b]']",vtbbbjX, 1t + 2b + 1v, 1j_l + 1b + MET, 1j_l + 1t + 3b + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vtbb,ttbjX,"['W^0 -- (v) -- H^0 -- (t) -- t -- [b,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [X,b]']",vtttbbbjX, 1t + 2b + 1v, 1j_l + 2t + 1b + MET, 1j_l + 3t + 3b + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vtbb,vvtjT,"['W^0 -- (v) -- H^0 -- (t) -- t -- [b,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [T,t]']",vvvttbbjT, 1t + 2b + 1v, 1j_l + 1t + 1tau + 2v, 1j_l + 2t + 2b + 1tau + 3v
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vtbb,tjT,"['W^0 -- (v) -- H^0 -- (t) -- t -- [b,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]']","['W^0 -- (T) -- tau_L -- [t,j]', 'W^0 -- (t) -- t_L -- [T,j]']",vttbbjT, 1t + 2b + 1v, 1j_l + 1t + 1tau, 1j_l + 2t + 2b + 1tau + 1v
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vtbb,bjTTX,"['W^0 -- (v) -- H^0 -- (t) -- t -- [b,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [X,b]']",vtbbbjTTX, 1t + 2b + 1v, 1j_l + 1b + 2tau + MET, 1j_l + 1t + 3b + 2tau + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vtbb,vvbjX,"['W^0 -- (v) -- H^0 -- (t) -- t -- [b,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [X,b]']",vvvtbbbjX, 1t + 2b + 1v, 1j_l + 1b + 2v + MET, 1j_l + 1t + 3b + 3v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vtbb,bjjjX,"['W^0 -- (v) -- H^0 -- (t) -- t -- [b,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]', 'W^0 -- (v) -- H^0 -- (b) -- b -- [t,b]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [X,b]']",vtbbbjjjX, 1t + 2b + 1v, 3j_l + 1b + MET, 3j_l + 1t + 3b + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vbbb,bbbjX,"['W^0 -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [X,b]']",vbbbbbbjX, 3b + 1v, 1j_l + 3b + MET, 1j_l + 6b + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vbbb,tttjT,"['W^0 -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [T,t]']",vtttbbbjT, 3b + 1v, 1j_l + 3t + 1tau, 1j_l + 3t + 3b + 1tau + 1v
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vbbb,tjTX,"['W^0 -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [T,t]']",vtbbbjTX, 3b + 1v, 1j_l + 1t + 1tau + MET, 1j_l + 1t + 3b + 1tau + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vbbb,tbbjT,"['W^0 -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [T,t]']",vtbbbbbjT, 3b + 1v, 1j_l + 1t + 2b + 1tau, 1j_l + 1t + 5b + 1tau + 1v
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vbbb,tjTll,"['W^0 -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [T,t]']",vtbbbjTll, 3b + 1v, 1j_l + 1t + 2l + 1tau, 1j_l + 1t + 3b + 2l + 1tau + 1v
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vbbb,tjjjT,"['W^0 -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [T,t]']",vtbbbjjjT, 3b + 1v, 3j_l + 1t + 1tau, 3j_l + 1t + 3b + 1tau + 1v
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vbbb,tjTTT,"['W^0 -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [T,t]']",vtbbbjTTT, 3b + 1v, 1j_l + 1t + 3tau, 1j_l + 1t + 3b + 3tau + 1v
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vbbb,bjllX,"['W^0 -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [X,b]']",vbbbbjllX, 3b + 1v, 1j_l + 1b + 2l + MET, 1j_l + 4b + 2l + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vbbb,bjX,"['W^0 -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (X) -- nu_tau -- [b,j]', 'W^0 -- (b) -- b_L -- [X,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [X,b]']",vbbbbjX, 3b + 1v, 1j_l + 1b + MET, 1j_l + 4b + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vbbb,ttbjX,"['W^0 -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [X,b]']",vttbbbbjX, 3b + 1v, 1j_l + 2t + 1b + MET, 1j_l + 2t + 4b + 1v + MET
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vbbb,vvtjT,"['W^0 -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [T,t]']",vvvtbbbjT, 3b + 1v, 1j_l + 1t + 1tau + 2v, 1j_l + 1t + 3b + 1tau + 3v
U_3 D_3 D_3,L_3 Q_3 D,W^0,W^0,vbbb,tjT,"['W^0 -- (v) -- H^+ -- (b) -- t -- [b,b]']","['W^0 -- (T) -- tau_L -- [t,j]', 'W^0 -- (t) -- t_L -- [T,j]']",vtbbbjT, 3b + 1v, 1j_l + 1t + 1tau, 1j_l + 1t + 3b + 1tau + 1v
